"","","Kegalle","Kegalle","Rock Fallen","2019.11.02/04","2","5","","","","","2","","","","",""
"","","","","Cutting Failure","2019.11.02","1","6","","","","","1","","","","",""
"සබරගමුව පලොත","","","","","","","","","","","","","","","","",""
"rg;ufKt","","","Rambukkana","High Wind","2019.11.04","1","1","","","","","1","","","","",""
"Sabaragamuwa","","","Bulathkohupitiya","Heavy Rain","2019.11.02","2","8","","","","","2","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","12","45","0","0","0","0","8","0","0","0","0","0"
"","","රත්නපුර","Godakawela","Rain / Win","2019.11.03","3","12","","","","","3","","","","",""
"","3",",uj;jpdGhp","Rathnapura","","2019.11.01","13","56","","","","","13","","","","",""
"","","","","High Wind","","","","","","","","","","","","",""
"","","Rathnapura","","","","","","","","","","","","","","",""
"","","","Ehiliyagoda","","2019.11.01","13","44","","","","","13","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","29","112","0","0","0","0","29","0","0","0","0","0"
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","41","157","0","0","0","0","37","0","0","0","0","0"
"","","","Wennappuwa","Flash Flood","2019.10.15","40","135","","","","","","","","1","40","135"
"","","පුත්තලම","","","","","","","","","","","","","","",""
"වයඹ පලොත","4","","Pallama","Lighting","2019.11.02","1","1","","","","","1","","","","",""
"","","Gj;jsk;","","","","","","","","","","","","","","",""
"tlNky;","","Puttalam","","","","","","","","","","","","","","",""
"","","","Mundalama","High Wind","2019.11.03","14","52","","","","","14","","","","",""
"khfhzk;  North","","","","","","","","","","","","","","","","",""
"Western","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","55","188","0","0","0","0","15","0","0","1","40","135"
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","55","188","0","0","0","0","15","0","0","1","40","135"
"","","හම්බන්තොට","","","","","","","","","","","","","","",""
