"khfhzk;  North","","","","","","","","","","","","",""
"Pallama","","2","7","","","","","2","","","","",""
"Western","","","","","","","","","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","384","1698","0","0","0","0","8","1","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","384","1698","0","0","0","0","8","1","0","0","0","0"
"ගාල්ල","","","","","","","","","","","","",""
"2
Baddegama
Strong Wind
fhyp","2019.11.19","20","74","","","","","","","","","",""
"දකුණු පලාත/njd;","","","","","","","","","","","","",""
"Galle","","","","","","","","","","","","",""
"khfhzk;/","","","","","","","","","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total
Southern/ ;","","20","74","0","0","0","0","0","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","20","74","0","0","0","0","0","0","0","0","0","0"
"සබරගමුව පලාත 
කෑගල්ල","","","","","","","","","","","","",""
"3
Dehiovita
High Wind
rg;ufKt 
Nffhiy","2019.11.18","20","73","","","","","1","","","","",""
"Sabaragamuwa
Kegalle","","","","","","","","","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","20","73","0","0","0","0","1","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","20","73","0","0","0","0","1","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","424","1845","0","0","0","0","9","1","0","0","0","0"
