"Weligama
Cutting Failure","","","","","1","","","","","","","",""
"මාතර","","","","","","","","","","","","",""
"Akuressa","","7","41","","","","","7","","","","",""
"7
khj;jiw","2022.05.31","","","","","","","","","","","",""
"Heavy Rain
Matara
Kamburupitiya","","7","35","","","","","","","","","",""
"දකුනු පලාත    
Matara","","3","13","","","","","3","","","","",""
"njd; khfhzk; 
දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","17","89","0","1","0","0","10","0","0","0","0","0"
"Southern
හම්බන්තාට","","","","","","","","","","","","",""
"8
Amabalanthota
Highwind
`k;ghe;Njhl;il","2022.05.30","1","4","","","","","1","","","","",""
"Hambantota","","","","","","","","","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","1","4","0","0","0","0","1","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","18","93","0","1","0","0","11","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","1234","5042","1","1","0","0","193","0","0","0","0","0"
