"","Beruwala","","7","19","","","","","7","","","","",""
"කළුතර","","","","","","","","","","","","","",""
"3
fSj;Jiw","","Heavy Rain
2019.09.24","","","","","","","","","","","",""
"","Walalawita","","25","120","","","","","","","","","",""
"Kalutara","","","","","","","","","","","","","",""
"","PalindaNuwara","","9","20","","","","","","","","","",""
"","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","41","159","0","0","0","0","7","0","0","0","0","0"
"","","","","","","","","","","","","","","Liyanage Community"
"වකොළඹ/nfhOk;G/","Thimbirigasyaya","","","","","","","","","","","","",""
"4","","Flash Flood
2019.09.24","","","","","","","","","","","","hall"
"","","","250","700","","","","","","","","1","20","70"
"Colombo","","","","","","","","","","","","","",""
"","Kotte","","422","1985","","","","","","","","7","278","1189"
"","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","672","2685","0","0","0","0","0","0","0","8","298","1259"
"Western","","2019.09.23","11","43","","","","","4","","","","",""
"","Dompe","","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","",""
"","","","8","30","","","","","","","","1","4","12"
"බස෇න෈හිර ප඼෈ත","","2019.09.24","","","","","","","","","","","",""
"","Kelaniya","Flood","1838","8329","","","","","","","","","",""
"","Wattale","","2110","8428","","","","","","","","2","480","1928"
"ගම්පහ/fk;g`h/Ga","Mahara","","168","695","","","","1","1","","","","",""
"5","","","","","","","","","","","","","",""
"mpaha","Biyagame","Heavy Rain","","","","","","","","","","","",""
"","","","2","9","","","","","2","","","","",""
"","Gampaha","Flood","2","11","","","","","2","","","","",""
"","Minuwangoda","Heavy Rain","1","2","","","","","1","","","","",""
"","Negombo","","425","1353","","","","","","","","","",""
"","","Flood","","","","","","","","","","","",""
"","Katana","","2580","9421","","","","","","","","","",""
"","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","7145","28321","0","0","0","1","10","0","0","3","484","1940"
