"","Weather Forecast for Main Cities","","","Date :","20-Jan-2025"
"","Temperature (0C)","","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","29","23","95","80","Showers or thundershowers at times"
"Batticaloa","28","24","95","90","Showers or thundershowers at times"
"Colombo","32","24","95","65","Several spells of light showers"
"Galle","30","24","95","85","Several spells of light showers"
"Jaffna","28","24","95","85","Several spells of showers"
"Kandy","27","22","95","80","Showers or thundershowers at times"
"Nuwara-Eliya","18","14","95","90","Showers or thundershowers at times"
"","","","","","Showers or thundershowers are likely after"
"Rathnapura","32","23","95","65",""
"","","","","","2.00p.m"
"Trincomalee","29","24","95","85","Showers or thundershowers at times"
"Mannar","29","24","95","85","Several spells of showers"
