"පේධ්‍තිෆේ පුෆරෝකථන මාර්ගය සහ තීවෘතාවය","","",""
"දිනය/ෆේලාව","ස
්ථානය","උපරිම සුළෆේ ෆේගය (පැයට කි. මි.)","ස
්වභාවය"
"(ශ්‍රි ලෙංකා පැය)","(උුරු අක්්ාෙංශ oN","",""
"","නැෆගනහිර ෆේශාෙංශ  oE)","",""
"30.11.24/2330","12.0/79.8","65-75 විටින් විට 85 දක්වා","සුළිකුණාටුව"
"01.12.24/0530","12.0/79.7","55-65 විටින් විට 75 දක්වා","ගැඹුරු පීඩන අවොතයක්"
"01.12.24/1130","12.0/79.5","",""
"","","45-55 විටින් විට 65 දක්වා","පීඩන අවොතයක්"
