"","","Several spells of","Several spells of",""
"","Hambanthota","","","Mainly fair weather"
"","","showers","showers",""
"","","Several spells of","",""
"","","","Showers or",""
"","","showers","",""
"","","","thundershowers",""
"","Monaragala","","","Mainly fair weather"
"","","","during the evening or",""
"","","","night.",""
"Uva","","","",""
"","","Several spells of","",""
"","","","Showers or",""
"","","showers","",""
"","","","thundershowers",""
"","Badulla","","","Mainly fair weather"
"","","","during the evening or",""
"","","","night.",""
"","","","Several spells of",""
