"","Weather Forecast for Main Cities","","","","28-Nov-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","27","23","95","90","Showers or thundershowers at times"
"Batticaloa","28","24","95","90","Showers or thundershowers at times"
"Colombo","27","24","95","80","Showers or thundershowers at times"
"Galle","27","24","95","80","Showers or thundershowers at times"
"Jaffna","25","24","95","85","Showers or thundershowers at times"
"Kandy","23","21","95","85","Showers or thundershowers at times"
"Nuwara-Eliya","17","15","95","90","Showers or thundershowers at times"
"Ratnapura","27","24","95","85","Showers or thundershowers at times"
"Trincomalee","28","23","95","85","Showers or thundershowers at times"
"Mannar","26","24","95","80","Showers or thundershowers at times"
