"","","","Uduvil","","2022.12.08","5","17","","","","","4","","","","",""
"","","යාපනය","Chavakachcheri","","2022.12.08","7","28","","","","","7","","","","",""
"","9","","","High Wind","","","","","","","","","","","","",""
"","","aho;g;ghzk; Jaffna","","","","","","","","","","","","","","",""
"","","","Sandilippay","","2022.12.09","11","44","","","","","9","2","1","","",""
"","","","Kopay","","2022.12.09","2","10","","","","","2","","","","",""
"","","","Velnai","","2022.12.09","12","44","","","","","9","2","","","",""
"","","","Kareinagar","","2022.12.09","10","27","","","","","9","1","","","",""
"","","","Jaffna","","2022.12.09","5","19","","","","","5","","","","",""
"","","","Maruthankerny","","2022.12.09","2","3","","","","","2","","","","",""
"","","","Chankanai","","2022.12.09","22","85","","","","1","4","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","112","407","0","0","0","1","76","5","1","0","0","0"
"","","","Puthukkudiyiruppu","","","22","75","","","","","22","","","","",""
"","","","Manthhai East","","","17","54","","","","","17","","","","",""
"උතුරු පලාත","","මුලතිව්න","","","","","","","","","","","","","","",""
"","","","Odduusudan","High Wind & Heavy","","23","73","","","","","23","","","","",""
"tl khfhzk;","10","Ky;iyj;jPT","","","2022.12.08","","","","","","","","","","","",""
"","","","Maritimepattu","rain","","51","170","","","","","51","","","","",""
"Northen","","Mulaitivu","","","","","","","","","","","","","","",""
"","","","Thunukkai","","","7","24","","","","","7","","","","",""
"","","","Welioya","","","21","58","","","","","21","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","141","454","0","0","0","0","141","0","0","0","0","0"
"","","වව්නියාව","Vavuniya","High Wind","2022.12.08","6","20","","","","","4","2","","","",""
"","11","tTdpah","","","","","","","","","","","","","","",""
"","","Vavuniya","Vavuniya South","High Wind","2022.12.09","3","9","","","","","3","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","9","29","0","0","0","0","7","2","0","0","0","0"
"","","","Karachchi","","","5","22","","","","","5","","","","",""
"","","කිලිගනාච්චිය","","","","","","","","","","","","","","",""
"","","","Kandawalai","High Wind & Heavy","","128","448","","","","","19","","","","",""
"","12","fpspnehr;rp","","","2022.12.09","","","","","","","","","","","",""
"","","","Ponakary","rain","","3","9","","","","","3","","","","",""
"","","Killinochchi","","","","","","","","","","","","","","",""
"","","","Pallai","","","36","106","","","","","7","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","172","585","0","0","0","0","34","0","0","0","0","0"
"","","","Mannar Town","","","39","148","","","","","2","","","","",""
"","","නනාර","","","","","","","","","","","","","","",""
"","","","Nannaitan","","","5","17","","","","","4","","","","",""
"","13","kd;dhH","","High Wind","2022.12.08","","","","","","","","","","","",""
"","","Mannar","Manithai West","","","2","7","","","","","1","1","","","",""
"","","","Madhu","","","4","12","","","","","4","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","50","184","0","0","0","0","11","1","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","484","1659","0","0","0","1","269","8","1","0","0","0"
"","","හම්බනගතාට","","","","","","","","","","","","","","",""
"දකුනු පලාත","14","`k;ghe;Njhl;il","Katuwana","High Wind","2022.12.08","7","25","","","","1","6","","","","",""
"","","Hambantota","","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","","",""
