"","","","Wanathavilluwa","","","47","97","","3","","","39","9","","","",""
"","","","Anamaduwa","","","8","25","","","","","8","","","","",""
"","","","Arachchikattuwa","","","3","15","","","","","3","","","","",""
"","","","Kalpitiya","","","7","22","","","","","5","8","1","","",""
"","","","Nawagattegama","","","11","31","","","","","9","2","","","",""
"","","","Karuwalagaswewa","","","13","42","","","","","11","2","","","",""
"","","පුත්ත඼ම","","","","","","","","","","","","","","",""
"","","","Puttalam","","","34","123","","","","","22","12","","","",""
"","7","Gj;jsk","","High wind","2019.08.07/08","","","","","","","","","","","",""
"","","","Chilaw","","","16","60","","","","","15","1","","","",""
"","","Puttalam","","","","","","","","","","","","","","",""
"","","","Mahakumbukkadawala","","","6","16","","","","","5","1","","","",""
"","","","Dankotuwa","","","2","10","","","","","2","2","","","",""
"","","","Pallama","","","2","8","","","","","2","","","","",""
"","","","Mhawewa","","","16","68","","","","","16","","","","",""
"","","","Naaththandiya","","","1","3","","","","","1","","","","",""
"","","","Mundalame","","","3","12","","","","","3","","","","",""
"","","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","","169","532","0","3","0","0","141","37","1","0","0","0"
"ලයඹ ප඼෈ත","","","","","","","","","","","","","","","","",""
"tlNky;","","","Polpithigama","","","62","182","","1","","","62","2","","","",""
"khfhzk;","","","","","","","","","","","","","","","","",""
"","","","Mahawa","","","68","213","","","","","63","5","","","",""
"North Western","","","","","","","","","","","","","","","","",""
"","","","Nikawaratiya","","","44","156","","","","","36","10","","","",""
"","","","","","2019.08.07","","","","","","","","","","","",""
"","","","Ibbagamuwa","","","5","18","","","","","5","","","","",""
"","","","Ambanpola","","","6","10","","1","","","6","","","","",""
"","","කුරුණ්ෙ඼","","","","","","","","","","","","","","",""
"","8","FUdhfy;","Rasnayakapura","High wind","","10","39","","","","","10","1","","","",""
"","","Kurunegala","","","","","","","","","","","","","","",""
"","","","Kurunegala","","","3","11","","","","","1","","","","",""
"","","","","","2019.08.08","","","","","","","","","","","",""
"","","","Bamunukotuwa","","","1","1","","","","","1","","","","",""
"","","","Maaspotha","","","1","4","","","","","1","","","","",""
"","","","Kotawehera","","2019.08.07","12","42","","","","","11","","1","","",""
"","","","Kobeigane","","","1","4","","","","","1","","","","",""
"","","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","","213","680","0","2","0","0","197","18","1","0","0","0"
"","","පළාත් ඵකතුල khfhz $l;Lj;njhif Province Total","","","","382","1212","0","5","0","0","338","55","2","0","0","0"
"","","","","Fire","2019.08.05","9","45","","","","12","","","","1","9","45"
"","","නුලරඑලිය/Etnuyp","Nuwaraeliya","","","","","","","","","","","","","",""
"","9","","","","","3","11","","","","","3","","","1","1","4"
"මධයම","","","","","","","","","","","","","","","","",""
"","","ah/ Nuwara Eliya","","","","","","","","","","","","","","",""
"ප඼෈ත/kj;jpa","","","Ambagamuwa","","","25","135","","","","","25","","","","",""
"khfhzk;/ Central","","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","","37","191","0","0","0","12","28","0","0","2","10","49"
"","","පළාත් ඵකතුල khfhz $l;Lj;njhif Province Total","","","","37","191","0","0","0","12","28","0","0","2","10","49"
"","","අනුර෈ධපුර","","","","","","","","","","","","","","",""
"","","","Rambewa","","","","","","","","","3","","","","",""
"උතුරුම෉ද ප඼෈ත /","10","m.Guk;","","High wind","2019.08.07","","","","","","","","","","","",""
"tlkj;jpa","","Anuradhapura","Nachchaduwa","","","","","","","","5","10","","","","",""
"khfhzk /","","","","","","","","","","","","","","","","",""
"","","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","","0","0","0","0","0","5","13","0","0","0","0","0"
"North Central","","","","","","","","","","","","","","","","",""
"","","පළාත් ඵකතුල khfhz $l;Lj;njhif Province Total","","","","0","0","0","0","0","5","13","0","0","0","0","0"
"","","","Kalutara","","","52","179","","1","","","51","1","","","",""
"","","","Dodangoda","","","25","107","","","","","25","","","","",""
"","","","Mathugama","","","45","162","","","","","44","1","","","",""
"","","","Palindanuwara","","","6","27","","","","","6","","","","",""
"","","","Ingiriya","","","6","27","","","","","6","","","","",""
"","","කළුතර/fSj;Jiw/","","","","","","","","","","","","","","",""
"","11","","Bandaragama","High wind","2019.08.08","5","24","","","","","5","1","","","",""
"","","Kalutara","","","","","","","","","","","","","","",""
"","","","Agalawaththa","","","2","9","","1","","","2","","","","",""
"","","","Horana","","","6","27","","","","","6","","","","",""
"","","","Beruwala","","","52","188","","","","","52","","","","",""
"","","","Walallavita","","","3","11","","","","","3","","","","",""
"Western/ Nky;","","","","","","","","","","","","","","","","",""
"","","","Millaniya","","","3","12","","","","","3","","","","",""
"khfhzk;","","","","","","","","","","","","","","","","",""
"/බස෇න෈හිර ප඼෈ත","","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","","205","773","0","2","0","0","203","3","0","0","0","0"
