"බදුල්ල","","","","","","","","","","","","",""
"gJs;is   
8
Haldamulla
Landslide","2019.03.28","13","30","","","","","8","","","","",""
"ඌව","","","","","","","","","","","","",""
"Badulla
Cth khfhzk;","","","","","","","","","","","","",""
"Uva
දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","13","30","0","0","0","0","8","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","13","30","0","0","0","0","8","0","0","0","0","0"
"ගාල්ල","","","","","","","","","","","","",""
"9
Bope Poddala
Fire","2019.03.31","","","","","","1","","","","","",""
"දකුනු පලාත/njd;","","","","","","","","","","","","",""
"fhyp      Galle","","","","","","","","","","","","",""
"khfhzk;/","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total
Southern/ ;","","0","0","0","0","0","1","0","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","0","0","0","0","0","1","0","0","0","0","0","0"
"Diulapitaiya
Drought
ගම්පහ/fk;g`h/","2019.03.14","2063","6618","","","","","","","","","",""
"10","","","","","","","","","","","","",""
"Western/      
Gampaha","","","","","","","","","","","","",""
"Nky; khfhzk","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","2063","6618","0","0","0","0","0","0","0","0","0","0"
"බස්නාහිර පලාත","","","","","","","","","","","","",""
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","2063","6618","0","0","0","0","0","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","21527","73368","0","0","0","1","21","0","0","2","13","58"
