"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","34","24","95","60","වැසි වාර කිහිපයක්"
"මඩකලපුව","32","26","90","85","විටින් විට වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
"හකාළඹ","32","26","90","60","ස්ත්‍වස්ත්‍ 2.00න් පසුව වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
"ගාල්ල","33","26","90","75","ස්ත්‍වස්ත්‍ 2.00න් පසුව වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
"යාපනය","33","24","95","60","වැසි ස්ත්‍රවල්පයක්"
"ම නුවර","33","22","95","60","ස්ත්‍වස්ත්‍ 2.00න් පසුව වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
"නුවරඑළිය","22","15","95","65","ස්ත්‍වස්ත්‍ 2.00න් පසුව වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
"රත්නපුරය","33","25","95","60","ස්ත්‍වස්ත්‍ 2.00න් පසුව වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
"ිකුණාමලය","33","27","90","65","විටින් විට වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
"මන්නාරම","33","26","95","65","ස්ත්‍වස්ත්‍ 2.00න් පසුව වැසි හ ෝ ගිගුරුම් ස්ත්‍හිත වැසි ඇති හේ"
