"","Weather Forecast for Main Cities","","","","5-Apr-2023"
"","","Temperature (0C)","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","35","24","95","60","Showers or thundershowers are likely after 2.00p.m"
"Batticaloa","33","25","95","70","A few showers"
"Colombo","32","25","95","70","Showers or thundershowers are likely after 4.00p.m"
"Galle","31","25","95","75","Showers or thundershowers after 2.00p.m"
"Jaffna","34","24","80","60","A few showers"
"Kandy","32","22","95","60","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","23","11","95","70","Showers or thundershowers after 2.00p.m"
"Ratnapura","35","23","95","60","Showers or thundershowers after 2.00p.m"
"Trincomalee","33","25","90","60","Mainly fair"
"Mannar","34","25","90","65","Showers or thundershowers are likely after 4.00p.m"
