"","Weather Forecast for Main Cities","","","","28-Nov-2023"
"","","Temperature (0C)","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","32","24","95","65","Showers or thundershowers are likely after 2.00p.m"
"Batticaloa","32","25","95","75","Showers or thundershowers at times"
"Colombo","30","24","90","65","Showers or thundershowers after 2.00p.m"
"Galle","28","25","95","65","Showers or thundershowers after 2.00p.m"
"Jaffna","31","25","90","65","A few showers"
"Kandy","29","22","95","65","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","18","14","95","80","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","31","22","95","65","Showers or thundershowers after 2.00p.m"
"Trincomalee","31","25","95","75","Showers or thundershowers at times"
"Mannar","31","25","90","70","Showers or thundershowers after 2.00p.m"
