"","1","kl;lf;fsg;G","","Flash Flood","2025.01.15","","","","","","","","","","","","","","","",""
"නැමගනහිර පලොත","","","Manmunai South Eruvil","","","","","","","","","","","","","","","","","",""
"","","Batticaloa","","","","68","217","","","","","","2","","","","","","","",""
"fpof;F","","","Pattu","","","","","","","","","","","","","","","","","",""
"Eastern","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","69","223","0","0","0","","0","3","","0","0","","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","69","223","0","0","0","","0","3","","0","0","","0","0","0",""
"","","ම ොනරොගල","","","","","","","","","","","","","","","","","","",""
"","2","nkhdwhfiy","Katharagama","Flash Flood","2025.01.15","3","12","","","","","","","","","","","","","",""
"ඌෙ","","","","","","","","","","","","","","","","","","","","",""
"Cth khfhzk;","","Moneragala","","","","","","","","","","","","","","","","","","",""
"Uva","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","3","12","0","0","0","","0","0","","0","0","","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","3","12","0","0","0","","0","0","","0","0","","0","0","0",""
"","","","Galenbindunuwewa","Flash Flood Risk","2025.01.10","110","348","","","","","","","","","","","","","",""
"","","","Na.Nu.Pa","Flash Flood","2025.01.11","1","5","","","","","","","","","","","","","",""
"","","අනුරොධ්‍පුර","","","","","","","","","","","","","","","","","","",""
"උතුරු ැද පලොත","3","m.Guk;","Kekirawa","Flash Flood","2025.01.15","2","10","","","","","","","","","","","","","",""
"tlkj;jpa","","Anuradhapura","","","","","","","","","","","","","","","","","","",""
"","","","Thirappane","Flash Flood","2025.01.14","42","169","","","","","","40","","3","","","","","",""
"khfhzk;","","","","","","","","","","","","","","","","","","","","",""
"North Central","","","Kahatagasdigiliya","Heavy Rain","2025.01.14","10","32","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","165","564","0","0","0","","0","40","","3","0","","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","165","564","0","0","0","","0","40","","3","0","","0","0","0",""
"","","","Kegalle","Tree Fallen","","1","3","","","","","","1","","","","","","","",""
"","","කෑගල්ල","","","","","","","","","","","","","","","","","","",""
"","","","","","2025.01.14","","","","","","","","","","","","","","","",""
"","4","Nffhiy","Mawanella","Building Collapse Risk","","","","","","","","","","","1","","","","","",""
"සබරගමුෙ පලොත","","","","","","","","","","","","","","","","","","","","",""
"","","Kegalle","","","","","","","","","","","","","","","","","","",""
"rg;ufKt","","","Aranayaka","Tree Fallen","2025.01.14","1","4","","","","","","1","","","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","2","7","0","0","0","","0","2","","1","0","","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","2","7","0","0","0","","0","2","","1","0","","0","0","0",""
"","","කිලිමනොච්චිය","Kandawalai","Heavy Rain","2025.01.15","20","56","","","","","","","","","","","1","20","","56 Murusumoddai GTMS"
"","","","","","","","","","","","","","","","","","","","","","School"
"","5","fpspnehr;rp","","","","","","","","","","","","","","","","","","",""
"","","Killinochchi","Karachchi","Tree Fallen","2025.01.15","1","2","","","","","","","","","","","","","",""
"උතුරු පලොත","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","21","58","0","0","0","","0","0","","0","0","","1","20","56",""
"tl khfhzk;","","න්නොර","","","","","","","","","","","","","","","","","","",""
"","","","","Heavy Rain / Flash","","","","","","","","","","","","","","","","",""
"Northen ;","6","kd;dhH","Nanattan","","2025.01.15","21","66","","","","","","","","","","","","","",""
"","","","","flood","","","","","","","","","","","","","","","","",""
"","","Mannar","","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","21","66","0","0","0","","0","0","","0","0","","0","0","0",""
