"","Weather Forecast for Main Cities","","","","19-Jan-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","31","23","95","65","Several spells of light showers"
"Batticaloa","29","24","95","75","Several spells of showers"
"Colombo","31","23","90","55","Showers or thundershowers are likely after 2.00p.m"
"Galle","30","24","85","70","Showers or thundershowers are likely after 2.00p.m"
"Jaffna","30","24","95","65","Several spells of showers"
"Kandy","30","21","95","65","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","20","11","90","65","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","33","22","95","55","Showers or thundershowers after 2.00p.m"
"Trincomalee","30","24","95","75","Several spells of showers"
"Mannar","30","25","90","70","Several spells of showers"
