"","Weather Forecast for Main Cities","","","","22-Oct-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","35","25","90","60","Showers or thundershowers after 2.00p.m"
"Batticaloa","31","25","95","75","Showers or thundershowers"
"Colombo","30","26","90","85","Showers or thundershowers at times"
"Galle","29","25","95","85","Showers or thundershowers at times"
"Jaffna","30","24","90","70","Showers or thundershowers at times"
"Kandy","30","24","95","65","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","22","14","95","80","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","32","24","95","80","Showers or thundershowers"
"Trincomalee","32","24","95","75","Showers or thundershowers"
"Mannar","31","25","95","75","Showers or thundershowers"
