"","ප්‍රධාන්‍  න්‍ගර සදහා කාලගුණ අන්‍ාවැකිය","","","",""
"","","උෂ්ණත්වය(පස. අංශක)","","සාපේක්ෂ ආර්ද්‍රතාවය(%)",""
"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","32","21","95","60","ප්‍රධාන වශහයන් වැසි රහිත"
"මඩකලපුව","30","24","95","70","ප්‍රධාන වශහයන් වැසි රහිත"
"හකාළඹ","34","23","80","50","ප්‍රධාන වශහයන් වැසි රහිත"
"ොල්තල","31","24","90","55","ප්‍රධාන වශහයන් වැසි රහිත"
"යාපනය","31","20","95","65","ප්‍රධාන වශහයන් වැසි රහිත"
"ම නුවර","31","19","95","60","ප්‍රධාන වශහයන් වැසි රහිත"
"නුවරඑළිය","20","8","85","50","ප්‍රධාන වශහයන් වැසි රහිත"
"රත්තනපුරය","35","21","95","45","ප්‍රධාන වශහයන් වැසි රහිත"
"ිකුණාමලය","29","24","90","65","ප්‍රධාන වශහයන් වැසි රහිත"
"මන්නාරම","31","25","85","65","ප්‍රධාන වශහයන් වැසි රහිත"
