"","","ළොත් ඵ තුව khfhz $l;Lj;njhif  Province Total","","","2","10","0","1","0","0","2","","0","0","1","1","5"
"","","ක ොළඹ","","","","","","","","","","","","","","",""
"Western","3","Colombo
nfhOk;G","Fire","2021.03.15","27","142","","","","","27","","","","1","27","142 *Kalani Nadee tempale"
"","","","","","","","","","","","","","","","","","*Modara Community Hall"
"Nky;","","Colombo","","","","","","","","","","","","","","",""
"khfhzk","","","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total","","","27","142","0","0","0","0","27","","0","0","1","27","142"
"බස්ත්‍රනොහිර  ලොත","","","","","","","","","","","","","","","","",""
"","","ළොත් ඵ තුව khfhz $l;Lj;njhif  Province Total","","","27","142","0","0","0","0","27","","0","0","1","27","142"
"","","මඩ ලපුව","","","","","","","","","","","","","","",""
"නැකෙනහිර","4","Koralaipattu Central
kl;lf;fsg;G","High wind","2021.03.17","1","2","","","","","1","","","","","",""
"ලොත","","Batticaloa","","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total","","","1","2","0","0","0","0","1","","0","0","0","0","0"
"Eastern","","","","","","","","","","","","","","","","",""
"","","ළොත් ඵ තුව khfhz $l;Lj;njhif  Province Total","","","1","2","0","0","0","0","1","","0","0","0","0","0"
"","","Hingurakgoda
ක ොකලොන්නරුව","","2021.03.12","1","3","","","","","","","1","","","",""
"","5","nghyd;dWit","Heavy Rain","","","","","","","","","","","","","",""
"","","Polonnaruwa
Walikanda","","2021.03.10","1","1","","","","","1","","","","","",""
"උතුරුමැද  ලොත","","","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total","","","2","4","0","0","0","0","1","","1","0","0","0","0"
"tlkj;jpa","","","","","","","","","","","","","","","","",""
"khfhzk;","","ත්‍රීකුණොමලය 
Morawewa","","2021.03.15","1","5","","","","","1","","","","","",""
"North Central","6","jp.kiy","High wind","","","","","","","","","","","","","",""
"","","Verugal
Trincomalee","","2021.03.19","1","6","","","","","1","","","","","",""
"","","දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total","","","2","11","0","0","0","0","2","","0","0","0","0","0"
"","","ළොත් ඵ තුව khfhz $l;Lj;njhif  Province Total","","","4","15","0","0","0","0","3","","1","0","0","0","0"
