"","Elpitiya","2018.08.16","10","31","","","","","9","1","","","",""
"","Nagoda","2018.08.14","3","11","","","","","3","","","","",""
"21","Ambalangoda
ගාල්ල/fhyp/Galle","High Wind
2018.08.16","4","20","","","","","3","1","","","",""
"","Akmeemana","2018.08.16","1","8","","","","","1","","","","",""
"දකුනු","","","","","","","","","","","","","",""
"පලාත/njd;","Balapitiya","2018.08.16","6","29","","","","","6","","","","",""
"khfhzk;/","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","24","99","0","0","0","0","22","2","0","0","0","0"
"Southern/","හම්බන්නතොට/`k;g","","","","","","","","","","","","",""
"","Okewela","2018.08.14","1","2","","","","","1","","1","","",""
"22
he;Njhl;il","","High Wind","","","","","","","","","","","",""
"","Beliatta","2018.08.17","4","16","","","","","4","","","","",""
"Hambantota","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","5","18","0","0","0","0","5","0","1","0","0","0"
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","29","117","0","0","0","0","27","2","1","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","145682","491012","3","13","5","30","1060","23","9","8","83","354"
