"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","21","90","55","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","30","24","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","32","25","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
"ගාල්ල","30","24","85","75","සවස 4.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"යාපනය","33","20","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","32","20","95","50","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","22","7","95","50","ප්‍රධාන වශයයන් වැසි රහිත"
"රත්නපුරය","36","24","95","45","සවස 4.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"ත්‍රිකුණාමලය","31","22","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","32","24","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
