"න්‍ගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","34","24","85","55","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මඩකලපුව","35","27","80","45","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"හකාළඹ","30","23","95","65","වැසි වාර කිහිපයක්"
"ගාල්ල","29","24","95","85","වැසි වාර කිහිපයක්"
"යාපනය","32","27","90","70","වැසි ස්වල්පයක්"
"ම නුවර","27","21","90","75","වැසි වාර කිහිපයක්"
"නුවරඑළිය","17","13","95","85","වැසි වාර කිහිපයක්"
"රත්නපුරය","31","22","95","65","වැසි වාර කිහිපයක්"
"ිකුණාමලය","34","26","75","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
