"","Walallawita","2024.07.14/15","9","36","","","","","9","","","","",""
"","Agalawatta","","2","4","","","","","2","","","","",""
"","","2024.07.15","","","","","","","","","","","",""
"","Bandaragama","","1","4","","","","","1","","","","",""
"කළුතර","","","","","","","","","","","","","",""
"","Ingiriya","","9","40","","","","","6","","","","",""
"6","fSj;Jiw","2024.07.14/15","","","","","","","","","","","",""
"Western","","","","","","","","","","","","","",""
"","Horana","2024.07.13/15","3","11","","","","","3","","","","",""
"Kalutara","","","","","","","","","","","","","",""
"Nky; khfhzk","","","","","","","","","","","","","",""
"බස්ත්‍ර ොහිර පලොත","Beruwala","","10","40","","","","","10","","","","",""
"","Bulathsinhala","2024.07.15","6","24","","","","","6","","","","",""
"","Kaluthara","2024.07.15","3","9","","","","","3","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","43","168","0","0","0","0","40","0","0","0","0","0"
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","43","168","0","0","0","0","40","0","0","0","0","0"
"අම්පොර","","","","","","","","","","","","","","02 Persons have gone"
"7","mk;ghiw    
Addalachchenai","Boat Missing
2024.07.13","","","","","2","","","","","","","to sea for fishing"
"ැනග හිර පලොත","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","activities"
"Ampara","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","",""
"Eastern","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","0","0","0","0","2","0","0","0","0","0","0","0"
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","0","0","0","0","2","0","0","0","0","0","0","0"
"","Narammala
High wind","2024.07.08","3","11","","","","","2","","","","",""
"","කුරු ෑගල/","","","","","","","","","","","","",""
"","Alauwwa
High wind","2024.07.09/15","2","8","","","","","2","","","","",""
"වයඹ","","","","","","","","","","","","","",""
"8","FUdhfy;/","","","","","","","","","","","","",""
"පලොත/tlNky;","Ridigama
High wind","2024.07.15","1","4","","","","","1","","","","",""
"","Kurunegala/","","","","","","","","","","","","",""
"khfhzk;/ North","Kuliyapitiya East
High wind","2024.07.08","1","2","","","","","1","","","","",""
"Western","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","7","25","0","0","0","0","6","0","0","0","0","0"
