"","","","","2023.09.27-","","","","","","","","","","","",""
"","","Bandaragama","Flood/ Highwind","","36","149","","","","1","19","","","","",""
"","","","","2023.10.01","","","","","","","","","","","",""
"","","Beruwala","High Wind","2023.09.29","5","19","","","","","5","","","","",""
"","","","Flood/ Highwind","","","","","","","","","","","","",""
"","","Bulathsinhala","","2023.09.27-30","22","75","","","","","21","","","","",""
"","","","/Cutting Failture","","","","","","","","","","","","",""
"","","Mathugama","High Wind","2023.09.28-30","8","23","","","","","8","","","","",""
"","","Millaniya","Flood","2023.09.29-30","269","984","","","","","168","","","","",""
"","කළුතර","","","","","","","","","","","","","","",""
"","","Agalawattha","High Wind","2023.09.29","6","23","","","","","6","","","","",""
"4","fSj;Jiw","","","","","","","","","","","","","","",""
"","Kalutara","Horana","High Wind","2023.09.29","2","10","","","","","2","","","","",""
"","","Walallavita","High Wind","2023.09.29","3","10","","","","","1","","","","",""
"","","Ingiriya","Flood","2023.09.29-30","15","46","","","","","11","","","","",""
"","","Kalutara","High Wind","2023.09.29-30","190","741","","","","","8","","","","",""
"","","Dodangoda","Flood","2023.09.30","38","141","","","","","11","","","","",""
"","","Madurawela","Flood","2023.09.30","47","161","","","","","45","2","","","",""
"","","Panadura","Flood","2023.10.01","99","387","","","","","19","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","740","2769","0","0","0","1","324","2","0","0","0","0"
"","","Kelaniya","","2023.10.01","1011","4908","","","","","","","","","",""
"","","Gampaha","","2023.09.30","64","274","","","","","7","","","","",""
"","","Katana","","2023.10.01","83","342","","","","","","","","","",""
"","","Attanagalla","","2023.10.01","","","","","","","3","","","","",""
"","ගම්පහ","Dompe","","2023.09.30","28","105","","","","","2","","","1","20","75"
"","","","Tree Fallen/Heavy","","","","","","","","","","","","",""
"5","fk;g`h","","","","","","","","","","","","","","",""
"","","Wattala","Rain/Flood","2023.09.30","3080","12399","","","","","","","","2","9","42"
"","Gampaha","","","","","","","","","","","","","","",""
"","","Minuwangoda","","2023.09.30","","","","","","","4","","","","",""
"","","Biyagama","","2023.10.01","45","236","","","","","2","","","","",""
"","","Ja-Ela","","2023.10.02","135","536","","","","","","","","3","30","142"
"","","Mahara","","2023.10.01","4","11","","","","","5","","","","",""
"","","Meerigama","","2023.10.01","1","4","","","","","3","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","4451","18815","0","0","0","0","26","0","0","6","59","259"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","6341","25189","0","0","0","1","388","3","0","9","109","434"
"","","Akuressa","","","193","801","","","","","5","","","","",""
"","","Thihagoda","","","182","653","","","","","33","","","","",""
"","","Malimbada","","","183","700","","","","","3","","","","",""
"","","Devinuwara","","","78","289","","","","","7","","","","",""
"","","Weligama","","","16","68","","","","","4","","","","",""
"","","Kamburupitiya","","","215","857","","","","","6","","","","",""
"","","Athuraliya","","","145","480","","","","","4","","","","",""
"","මාතර","","","","","","","","","","","","","","",""
"","","Kirinda","","","13","47","","","","","13","","","","",""
"6","khj;jiw","","Flood","2023.09.28","","","","","","","","","","","",""
"","Matara","Pasgoda","","","7","26","","","","","7","","","","",""
"","","Hakmana","","","14","54","","","","","14","","","","",""
"දකුනු පලාත","","","","","","","","","","","","","","","",""
"","","Matara","","","576","2346","","","","","11","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","",""
"Southern","","Pitabeddara","","","5","21","","","","","5","","","","",""
"","","Mulatiyana","","","13","59","","","","","12","","","","",""
"","","Kotapola","","","9","45","","","","","7","","","","",""
"","","Dickwella","","","331","1268","","","","","28","","","","",""
"","","Welipitiya","","","2","7","","","","","2","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","1982","7721","0","0","0","0","161","0","0","0","0","0"
"","","Baddegama","","","3","11","","","","","3","","","","",""
"","ගාල්ල","","Tree Fallen/Heavy","","","","","","","","","","","","",""
"7","","","","2023.10.02","","","","","","","","","","","",""
"","fhyp       Galle","","Rain/Flood","","","","","","","","","","","","",""
"","","Elpitiya","","","4","15","","","","","4","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","7","26","0","0","0","0","7","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","1989","7747","0","0","0","0","168","0","0","0","0","0"
