"යාපනය","","","","","","","","","","","","","",""
"9
Chvakachcheri
aho;g;ghzk;","Heavy Rain/wind","2019.10.13","9","27","","","","","9","","1","","",""
"Jaffna","","","","","","","","","","","","","",""
"දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","9","27","0","0","0","0","9","0","1","0","0","0"
"උතුරු පලාත","","","","","","","","","","","","","",""
"මුලතිව් 
tl khfhzk;","","","","","","","","","","","","","",""
"10
Puthukudiyiruppu
Ky;iyj;jPT 
Northen","Heavy Wind","2019.10.17","3","10","","","","","3","","","","",""
"Mulaitivu","","","","","","","","","","","","","",""
"දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","3","10","0","0","0","0","3","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","12","37","0","0","0","0","12","0","1","0","0","0"
"අම්පාර","","","","","","","","","","","","","",""
"11
Pottuvil
mk;ghiw","Lightning","2019.10.15","1","3","","","","","1","","","","",""
"නැ්ගනහිර පලාත","","","","","","","","","","","","","",""
"Ampara","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","",""
"දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total
Eastern","","","1","3","0","0","0","0","1","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","1","3","0","0","0","0","1","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","2250","8213","5","11","0","27","690","62","17","5","111","446"
