"","Weather Forecast for Main Cities","","","","28-Mar-2023"
"","","Temperature (0C)","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","25","95","50","Showers or thundershowers are likely after 4.00p.m"
"Batticaloa","32","25","95","70","Mainly fair"
"Colombo","32","25","95","70","Showers or thundershowers are likely after 4.00p.m"
"Galle","31","26","90","70","Showers or thundershowers are likely after 4.00p.m"
"Jaffna","34","24","85","60","Mainly fair"
"Kandy","32","21","95","60","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","22","10","90","60","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","35","24","95","60","Showers or thundershowers are likely after 2.00p.m"
"Trincomalee","32","25","90","70","Mainly fair"
"Mannar","33","26","90","65","Showers or thundershowers are likely after 4.00p.m"
