"","","2023.11.07","425","1563","","","","","","","","","",""
"Arachchikattuwa","Flood","2023.11.06","3","16","","","","","","","","","",""
"","","2023.11.07","26","115","","","","","","","","","",""
"Mundalama","Flood","2023.11.06","986","3460","","","","","","","","","",""
"Puttalam","Flash Flood","2023.11.06","1217","4436","","","","","","","","","",""
"Pallama","Flash Flood","2023.11.05","13","56","","","","","","","","","",""
"පුත්තලම","","","","","","","","","","","","","",""
"Madampe
4
Gj;jsk;","Flash Flood","2023.11.05","54","192","","","","","","","","","",""
"වයඹ පලාත","","","","","","","","","","","","","",""
"Puttalam","","","","","","","","","","","","","",""
"tlNky; khfhzk; 
Wanathavilluwa","Flash Flood","2023.11.05","66","247","","","","","","","","1","5","21 වට්ටකැන්ඩේ තැඹිලිවත්ත"
"","","","","","","","","","","","","","","පේලිය"
"North Western","","","","","","","","","","","","","",""
"Chilaw","Flash Flood","2023.11.05","155","644","","","","","","","","1","7","27 හලාවත ආරියගම විදුහල"
"Anamaduwa","Flash Flood","2023.11.06","11","49","","","","","","","","","",""
"Mahawewa","Flood","2023.11.06","35","150","","","","","","","","","",""
"Dankotuwa","Heavy Rain","2023.11.05","26","65","","","","","","","","","",""
"Kalpitiya","Flash Flood","2023.11.06","29","121","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","3046","11114","0","0","0","0","0","0","0","2","12","48"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","3046","11114","0","0","0","0","0","0","0","2","12","48"
"Gampaha","2023.11.07","Flood","247","1005","","","","","2","","","","",""
"","2023.11.02","Flood","","","","","","","","","","1","4","13 මදුරවිට ග්‍රා නි වස්ත්‍ම"
"","2023.11.05","Flood","1","6","","","","","","","","1","1","6 අස්ත්‍රිරිය ්බෞද්ධ"
"","","","","","","","","","","","","","","මධයස්ත්‍රථානය"
"Minuwangoda","","","","","","","","","","","","","",""
"","2023.11.06","Flood","10","36","","","","","10","","","","",""
"","2023.11.07","Flood","17","66","","","","","","","","","",""
"","","","","","","","","","","","","","","1. දංවිලාන විහාරස්ත්‍රථානය"
"","","","","","","","","","","","","","","2.පට්ටි් ාඩ විහිරස්ත්‍රථානය"
"","","","","","","","","","","","","","","3.්ේයන් ාඩ පනස්ත්‍ල"
"","","","","","","","","","","","","","","4.හීන්දනිය ප්‍රජා හාලාව"
"Aththanagalla","2023.11.07","Flood","187","717","","","","","","","","7","182","698"
"","","","","","","","","","","","","","","5.කඳඔළුවාව පනස්ත්‍ල"
"","","","","","","","","","","","","","","6.දාරළුව බහුකාර්ය"
"ම්පහ","","","","","","","","","","","","","","් ාඩනැිල්ල  7.හිරිපිිය"
"fk;g`h     
5","","","","","","","","","","","","","","මැද ග්‍රා නි"
"Gampaha","2023.11.05","High Wind","2","7","","","","","2","","","","",""
"Meerigama","","","","","","","","","","","","","",""
"","2023.11.06","High Wind","24","77","","","","","24","","","","",""
"Katana","2023.11.04","Flood","44","157","","","","","","","","","",""
"Ja Ela
Western","2023.11.04","Flood","176","702","","","","","","","","1","10","47 ඇ්ලක්ස්ත්‍ැනරාවත්ත"
"","","","","","","","","","","","","","","්හෝනකාස්ත්‍ල් වත්ත"
"Nky; khfhzk;","","","","","","","","","","","","","",""
"Divilapitiya","2023.11.07","Heavy Rain","10","38","","","","","10","","","","",""
"බස්ත්‍රනාහිර පලාත","","","","","","","","","","","","","",""
"","2023.11.05","Tree Fallen","2","8","","","","","2","","","","",""
"Dompe","","","","","","","","","","","","","",""
"","2023.11.06","Lightning","1","4","","","","","1","","","","",""
"Mahara","2023.11.06","Heavy Rain","2","6","","","","","2","","","","",""
"Biyagama","2023.11.06","Lightning","3","12","","","","","3","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","726","2841","0","0","0","0","56","0","0","10","197","764"
"Walallavita","Lightning / High Wind","2023.11.06","14","47","","","","","14","","","","",""
"කළුතර      
Horana","Lightning / High Wind","2023.11.06","20","67","","","","","20","","","","",""
"6
fSj;Jiw","","","","","","","","","","","","","",""
"Bandaragama
Kalutara","Lightning","2023.11.04","2","8","","","","","2","","","","",""
"Ingiriya","High Wind","2023.11.05","9","39","","","","","9","","","","",""
"Kalutara","Lightning","2023.11.05","2","7","","","","","2","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","47","168","0","0","0","0","47","0","0","0","0","0"
