"","Weather Forecast for Main Cities","","","",""
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","33","23","95","60","A few showers"
"Batticaloa","30","25","90","75","A few showers"
"Colombo","32","25","90","60","Showers or thundershowers are likely after 2.00p.m"
"Galle","31","24","90","75","Showers or thundershowers are likely after 2.00p.m"
"Jaffna","32","24","90","70","A few showers"
"Kandy","30","21","95","65","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","20","12","90","60","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","33","23","95","60","Showers or thundershowers are likely after 2.00p.m"
"Trincomalee","31","24","95","75","A few showers"
"Mannar","31","26","90","65","A few showers"
