"","Weather Forecast for Main Cities","","","","1-Apr-2023"
"","","Temperature (0C)","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","35","24","90","55","Showers or thundershowers after 4.00p.m"
"Batticaloa","31","25","95","75","Mainly fair"
"Colombo","32","25","90","65","Showers or thundershowers are likely after 4.00p.m"
"Galle","30","25","90","75","Showers or thundershowers after 4.00p.m"
"Jaffna","33","24","95","60","Mainly fair"
"Kandy","32","19","95","60","Showers or thundershowers are likely after 4.00p.m"
"Nuwara-Eliya","23","10","90","60","Showers or thundershowers are likely after 4.00p.m"
"Ratnapura","33","24","95","60","Showers or thundershowers after 2.00p.m"
"Trincomalee","32","24","95","70","Mainly fair"
"Mannar","34","25","90","60","Showers or thundershowers after 4.00p.m"
