"","","","","","","","","","","නිවාස්ත්‍ හානි","","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப்  பிரிவு","","","බලපෑමට ලක්වු","","","","","","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd miktplk;","","",""
"","","","","","","","","","","Nrjkile;j tPLfs;","","","","","",""
"","","Administrative purview","","","","ghjpf;fg;gl;l    Affected","","","","","","Other Damages","","Safe Location","",""
"","","","","","","","","තුවාලවු","","Houses Damaged","","","","","",""
"","","","","ආරම්භක දිනය","","","","පුද්ගලයින්","අතුරුදහන්වූ","","","","","","",""
"","","","","","","","මිය යෑම්","","පුද්ගලයින්","","කුඩා හා මධය","","","","","ලවනත් කරුණු"
"","","","ආපදාව","mdu;j;jk;","","","","","","","","ඉතා වැදගත් යටිතල","","","",""
"පළාත khfhzk;","","","","","","","kuzq;f","fhaki","fhzhky;","","පරිමාණ වයාපාරික","","","","","NtW"
"","","","","Muk;gpj;j jpfjp","","","","","","","","","ආරක්ිත","","",""
"","#","","mdHj;jk","","","","","","","","","පහසුකම් වලට වූ","","","",""
"","","","","","","","s;","le;NjhH","NghNdhH","","ස්ත්‍
රථාන சிறிய,","","","","","Fwpg;Gf;fs;"
"Province","","දිස්ත්‍රික්කය","ප්‍රා.ලේ. ලකා","","","","","","","","","","ස්ත්‍
රථාන  ස්ත්‍ංඛ්‍යාව","","",""
"","","","Disaster","Date of","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","Deaths","","Missing","පූර්ණ හානි 
අර්ධ හානි","நடுத்தர,","හානි mbg;gilf;","","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","Remarks"
"","","","","","","","","","","","","","vz;zpf;if","","",""
"","","மாவட்டம்","gpuNjr nra.gp","","FLk;gq;fs;","egHfs;","","","","gFjpasT
KOik","நிறுவனங் களி","fl;likg;Gf;fs;","","FLk;gq;fs;","egHfs;",""
"","","","","commenced","","","","Injured","People","","","","No. of","","",""
"","","","","","Families","People","","","","Partially
Fully","ன
்  சேதங் கள்","Damages to","","Families","Persons",""
"","","District","DS Division","","","","","People","","","","","Safety","","",""
"","","","","","","","","","","","Small, Medium,","","","","",""
"","","","","","","","","","","","","critical","","","",""
"","","","","","","","","","","","Enterprises","","Locations","","",""
"","","","","","","","","","","","","Infrastructure","","","",""
"","","","","","","","","","","","Damages","","","","",""
"","","Walallavita
කළුතර","Lightning","2025.09.25","4","16","","","","4","","","","","",""
"","1","fSj;Jiw","","","","","","","","","","","","","",""
"බස්නාහිර පලාත","","","","2025.09.24/25/26","","","","","","","","","","","",""
"","","Kalutara
Kalutara","High Wind","","7","26","","","","7","","","","","",""
"Nky; khfhzk;","","","","/27","","","","","","","","","","","",""
"Western","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","11","42","0","0","0","0
11","0","0","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","11","42","0","0","0","0
11","0","0","0","0","0",""
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","11","42","0","0","0","0
11","0","0","0","0","0",""
