"Aththanagalla","","2022.09.06","1","6","","","","","2","","","","",""
"Meerigama","","2022.09.06","1","3","","","","","1","","","","",""
"Biyagama","","2022.09.06","517","1948","","","","","3","","","","",""
"Minuwangoda","","2022.09.05","","","","","","","1","","","","",""
"Western Nky","Heavy Rain/","","","","","","","","","","","","",""
"ගම්පහ","","","","","","","","","","","","","",""
"5
khfhzk 
Dompe","Landslide risk/ Flood/","2022.09.05","17","78","","","","","","","","1","7","38"
"fk;g`h Gampaha","","","","","","","","","","","","","",""
"බසරනාහිර පලාත","Cutting Failure","","","","","","","","","","","","",""
"Diwulapitiya","","2022.09.06","","","","","","","31","","","","",""
"Mahara","","2022.09.05","1","1","","","","","2","","","","",""
"Gampaha","","2022.09.05","","","","","","","2","","","","",""
"Kalaniya","","2022.09.06","555","2719","","","","","","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","1092","4755","0","0","0","0","42","0","0","1","7","38"
"Seethawaka","","","157","571","","","","","3","2","","","",""
"වකාළඹ","","","","","","","","","","","","","",""
"6
Colombo","Flood","2022.09.06","26","106","","","","","","","","","",""
"nfhOk;G Colombo","","","","","","","","","","","","","",""
"Kaduwela","","","36","115","","","","","","","","","",""
"Kolonnawa","","","175","782","","","","","","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","394","1574","0","0","0","0","3","2","0","0","0","0"
"Bulathsinhala","Flood/ High Wind","2022.09.06","6","17","","","","","","","","","",""
"කළුතර fSj;Jiw","","","","","","","","","","","","","",""
"7
Agalawatta","Heavy Rain/ High Wind","2022.09.06","2","5","","","","","2","","","","",""
"Kalutara","","","","","","","","","","","","","",""
"Mathugama","Heavy Rain/ High Wind","2022.09.06","1","5","","","","","1","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","9","27","0","0","0","0","3","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","1495","6356","0","0","0","0","48","2","0","1","7","38"
"thumpane","Heavy Rain/ High Wind","2022.09.05/06","3","11","","","","","3","","","","",""
"","Rock Falean","2022.09.05","1","4","","","","","1","","","","",""
"Udunuwara","","","","","","","","","","","","","",""
"","Collapse of wall","2022.09.05","1","2","1","","","","1","","","","",""
"Yatinuwara","Heavy Rain/ High Wind","2022.09.05","14","32","","","","","2","","","1","12","24"
"නුවර","","","","","","","","","","","","","",""
"8
fz;b       
Haarispattuwa","Heavy Rain/ High Wind","2022.09.05","8","39","","","","","8","","","","",""
"Kandy","","","","","","","","","","","","","",""
"Hatharaliyedda","Heavy Rain/ High Wind","2022.09.05","3","13","","","","","3","","","","",""
"Paathahewaheta","Heavy Rain/ High Wind","2022.09.05","13","68","","","","1","1","","","","",""
"Kundasale","Heavy Rain/ High Wind","2022.09.05","5","20","","","","","5","","","","",""
"මධ්‍යම පලාත 
Doluwa","Cutting Failure","2022.09.05","2","12","","","","","2","","","","",""
"kj;jpa","","","","","","","","","","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","50","201","1","0","0","1","26","0","0","1","12","24"
"khfhzk; Central","","","","","","","","","","","","","",""
"Dambulla","","2022.09.06","1","3","","","","","1","","","","",""
"මාතවල්","","","","","","","","","","","","","",""
"9
Galewela","High Wind","2022.09.06","1","5","","","","","1","","","","",""
"khj;jis   Matale","","","","","","","","","","","","","",""
"Ambanpola","","2022.09.06","1","4","","","","","1","","","","",""
"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","3","12","0","0","0","0","3","0","0","0","0","0"
"නුවරඑලිය","","","","","","","","","","","","","",""
"10
Nuwaraeliya
Etnuypah","Cutting Failure","2022.09.05","","","","","","","1","","","","",""
"Nuwara Eliya","","","","","","","","","","","","","",""
