"Bulathsinhala","Cutting Failure","2023.09.28","6","16","","","","","1","","","","",""
"කළුතර","","","","","","","","","","","","","",""
"Bandaragama","High Wind","2023.09.29","5","20","","","","","1","","","","",""
"2
fSj;Jiw","","","","","","","","","","","","","",""
"Western","","","","","","","","","","","","","",""
"Horana","High Wind","2023.09.29","1","10","","","","","1","","","","",""
"Kalutara","","","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","",""
"Walallawita","High Wind","2023.09.29","1","4","","","","","1","","","","",""
"බසරනාහිර පලාත","","","","","","","","","","","","","",""
"දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","13","50","0","0","0","0","4","0","0","0","0","0"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","13","50","0","0","0","0","4","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","164","644","0","0","0","0","36","1","0","0","0","0"
