"","Mahara","2018.05.20","","","1","","","","","","","","",""
"","Kalaniya","2018.06.07
Fire / ගිනිගැනීම්","7","16","","","","5","2","","","","",""
"Western/","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","7","16","5","0","0","5","2","0","0","0","0","0"
"Nky;","","","","","","","","","","","","","",""
"","Colombo","2018.05.22","123","593","","","","","","","","","",""
"khfhzk/","","","","","","","","","","","","","",""
"","Seethawaka","","264","1122","","","","","","10","","","",""
"බස් ාහිර","","","","","","","","","","","","","",""
"පලාත","Kolonnawa","","2451","9723","","","","","","","","","",""
"","","2018.05.21","","","","","","","","","","","",""
"","Homagama","","291","1126","1","","","","291","","","","",""
"","","ගං වතුර","","","","","","","","","","","",""
