"","","Drinking water","","","","","","","","","","","",""
"","මන්නාරම","","","","","","","","","","","","",""
"උතුරු පලාත","","scarcity due to","","","","","","","","","","","",""
"","kd;dhH    
7
Madu","2023.08.03","952","3244","","","","","","","","","",""
"tl khfhzk;","","prevailing dry weather","","","","","","","","","","","",""
"","Mannar","","","","","","","","","","","","",""
"Northen","","condition","","","","","","","","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","952","3244","0","0","0","0","0","0","0","0","0","0"
"","","Drinking water","","","","","","","","","","","",""
"","මුලතිව්","scarcity due to","","","","","","","","","","","",""
"","","2023.08.08","167","563","","","","","","","","","",""
"","Ky;iyj;jPT 
8
Puthukudiyiruppu","prevailing dry weather","","","","","","","","","","","",""
"","Mulaitivu","condition","","","","","","","","","","","",""
"","","High Wind
2023.08.09","26","84","","","","","26","1","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","193","647","0","0","0","0","26","1","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","22859","73004","0","0","0","0","26","1","0","0","0","0"
"","","Drinking water","","","","","","","","","","","",""
"","බදුල්ල","","","","","","","","","","","","",""
"","","scarcity due to","","","","","","","","","","","",""
"","gJs;is   
9
Mahiyanganaya","2023.07.17","110","440","","","","","","","","","",""
"ඌව","","prevailing dry weather","","","","","","","","","","","",""
"","Badulla","","","","","","","","","","","","",""
"Cth khfhzk;","","condition","","","","","","","","","","","",""
"Uva","","","","","","","","","","","","","",""
"","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","110","440","0","0","0","0","0","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","110","440","0","0","0","0","0","0","0","0","0","0"
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","30155","97579","0","0","0","0","27","1","0","0","0","0"
