"","ප්‍රධො    ගර සදහො කොෙගුණ අ ොවැකිය","","","","2023-11-03"
"","උෂ්ණත්වය(නස. අංශ්‍ක)","","සොනේක්ෂ ආර්රතොවය(%)","",""
"ගරය","","","","","කොෙගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරොධ්‍පුරය","32","24","95","70","සවස 2.00ේ පසුව වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
"මඩකලපුව","32","25","95","80","වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
"නකොළඹ","31","24","95","70","සවස 2.00ේ පසුව වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
"ගොල්ල","28","25","95","85","වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
"යොපනය","30","24","95","75","විටිේ විට වැසි"
"ම නුවර","29","21","95","70","සවස 2.00ේ පසුව වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
"නුවරඑළිය","21","14","95","85","සවස 2.00ේ පසුව වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
"රත්නපුරය","31","23","95","75","සවස 2.00ේ පසුව වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
"ිකුණොමලය","31","25","95","75","වැසි න ෝ ගිගුරුම් සහිත වැසි ඇති නේ"
