"","Harispaththuwa","High Wind","2023.07.04","3","12","","","","","3","","","","",""
"","Delthota","High Wind","2023.07.04","3","15","","","","","3","","","","",""
"නුවර","Pathahewaheta","High Wind","2023.07.04","3","13","","","","","3","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","","",""
"5
fz;b","Panvila","High Wind","2023.07.04","2","12","","","","","1","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","","",""
"Kandy","Doluwa","High Wind","2023.07.04","1","4","","","","","1","","","","",""
"Central","","","","","","","","","","","","","","",""
"","Udunuwara","High Wind","2023.07.04","3","11","","","","","3","","","","",""
"","Yatinuwara","High Wind","2023.07.04","2","9","","","","","2","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","17","76","0","0","0","0","16","0","0","0","0","0"
"","Hanguranketha","High Wind","2023.07.04/05","10","36","","","","","9","","","","",""
"","Nuwara Eliya","High Wind","2023.07.04/05","7","33","","","","","7","","","","",""
"","","High Wind","2023.07.04","12","48","","","","","12","","","","",""
"නුවරඑලිය","Kothmale","High Wind","2023.07.05","1","2","","","","","1","","","","",""
"6
Etnuypah","","Cutting Failure","2023.07.04","1","4","","","","","1","","","","",""
"Nuwara Eliya","","Cutting Failure","2023.07.04","2","8","","","","","1","","","","",""
"","Ambagamuwa","Risk of rock Fallean","2023.07.04","10","46","","","","","","","","1","10","46"
"","","High Wind","2023.07.04/06","22","100","","","","","17","","","1","4","20"
"","Walapane","Fire","2023.07.05","18","75","","","","","18","","","1","18","75"
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","83","352","0","0","0","0","66","0","0","3","32","141"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","100","428","0","0","0","0","82","0","0","3","32","141"
"","Giribawa","High Wind","2023.07.04","1","3","","","","","1","","","","",""
"","Paduwasnuwara West","High Wind","2023.07.04","3","11","","","","","3","","","","",""
"","Polpithigama","High Wind","2023.07.04","3","13","","","","","3","","3","","",""
"කුරුනෑගල","Bamunukotuwa","High Wind","2023.07.04","1","7","","","","","1","","","","",""
"7
FUdhfy;","Alawuwa","High Wind","2023.07.04","2","8","","","","","2","","","","",""
"Kurunegala","Ibbagamuwa","High Wind","2023.07.05","2","9","","","","","2","","","","",""
"","Wariyapola","High Wind","2023.07.05","1","4","","","","","1","","","","",""
"වයඹ පලාත","","","","","","","","","","","","","","",""
"","Mawathagama","High Wind","2023.07.04","2","8","","","","","2","","","","",""
"tlNky; khfhzk;","","","","","","","","","","","","","","",""
"","Nikawaratiya","High Wind","2023.07.04","2","7","","","","1","1","","","","",""
"North Western","","","","","","","","","","","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","17","70","0","0","0","1","16","0","3","0","0","0"
"පුත්තලම","","","","","","","","","","","","","","",""
"Gj;jsk;   
8","Chialw","High Wind","2023.07.04","4","25","","","","","4","","","","",""
"Puttalam","","","","","","","","","","","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","4","25","0","0","0","0","4","0","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","21","95","0","0","0","1","20","0","3","0","0","0"
"","Habaraduwa","High Wind","2023.07.05","12","38","","","","","12","","","","",""
"","Baddegama","High Wind","2023.07.05","5","18","","","","","5","","","","",""
"ගාල්ල              fhyp","","","","","","","","","","","","","","",""
"9","Rathama","High Wind","2023.07.05","5","15","","","","","5","","","","",""
"Galle","","","","","","","","","","","","","","",""
"","Akmeemana","High Wind","2023.07.05","3","12","","","","","3","1","","","",""
"","Hikkaduwa","High Wind","2023.07.05","2","5","","","","","2","","","","",""
"දකුනු පලාත","","","","","","","","","","","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","27","88","0","0","0","0","27","1","0","0","0","0"
"njd; khfhzk;","","","","","","","","","","","","","","",""
"මාතර              
Southern","","","","","","","","","","","","","","",""
"10
khj;jiw","Kamburupitiya","Tree Fallen","2023.07.05","5","18","","","","","5","","","","",""
"Matara","","","","","","","","","","","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","5","18","0","0","0","0","5","0","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","32","106","0","0","0","0","32","1","0","0","0","0"
"","Horana","High Wind","2023.07.02/04/05","16","60","","","","","16","","","","",""
"","Bandaragama","High Wind","2023.07.05","7","25","","","","","6","","","","",""
"","Walallawita","High Wind","2023.07.02","27","100","","","","","26","1","","","",""
"","Mathugama","High Wind","2023.07.03","60","215","","","","","60","","","","",""
"","Dodangoda","High Wind","2023.07.05","5","23","","","","","5","","","","",""
"කළුතර   fSj;Jiw","","","","","","","","","","","","","","",""
"Western  Nky; 
11","Agalawaththa","High Wind","2023.07.05","13","43","","","","","13","","","","",""
"Kalutara
khfhzk","","","","","","","","","","","","","","",""
"","Ingiriya","High Wind","2023.07.05","6","29","","1","","","6","","","","",""
"බසරනාහිර පලාත","","","","","","","","","","","","","","",""
"","Kalutara","High Wind","2023.07.05","10","29","","","","","10","","","","",""
"","Bulathsinhala","High Wind","2023.07.05","8","21","","","","","8","","","","",""
"","Beruwala","High Wind","2023.07.05","31","122","","","","","31","","","","",""
"","Palindanuwara","High Wind","2023.07.05","27","85","","","","1","26","1","","","",""
"","Madurawala","High Wind","2023.07.05","4","14","","","","","4","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","214","766","0","1","0","1","211","2","0","0","0","0"
