"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","36","26","85","40","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මඩකලපුව","31","26","90","75","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"හකාළඹ","33","26","90","65","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"ගාල්ල","33","26","90","60","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"යාපනය","35","26","90","55","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"ම නුවර","34","23","90","40","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"නුවරඑළිය","25","13","95","45","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
"රත්නපුරය","36","24","95","65","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති හේ"
"ිකුණාමලය","34","26","95","60","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මන්නාරම","34","26","90","60","සවස 2.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය  ැක"
