"","","Eravur Town","2019.08.08","2","7","","","","","1","1","","","",""
"","මඩක඼පුල","","","","","","","","","","","","","",""
"3","kl;lf;fsg;G","Eravur Pattu","High Wind
2019.08.11","1","2","","","","","1","","","","",""
"","Batticaloa","","","","","","","","","","","","","",""
"","","Poratheevu Pottu","2019.08.09","2","6","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","5","15","0","0","0","0","4","1","0","0","0","0"
"","","Thambalagamuwa","","7","20","","","","","7","","1","","",""
"","","Muthur","","1","3","","","","","1","","","","",""
"","ත්‍රීකුණ෈ම඼ය","Kanthale","","","","","","","","","","","","",""
"","","","","22","65","","","","","22","","1","","",""
"න෉ගගනහිර ප඼෈ත 
4","jp.kiy","","High Wind
2019.08.07/08","","","","","","","","","","","",""
"fpof;F","Trincomalee","Gomarankadawale","","1","3","","","","","1","","","","",""
"Eastern","","","","","","","","","","","","","","",""
"","","kinniya","","5","14","","","","","5","","","","",""
"","","Verugal","","1","5","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","37","110","0","0","0","0","37","0","2","0","0","0"
"","අම්ප෈ර","","","","","","","","","","","","","",""
"5","mk;ghiw","Ampara","High wind
2019.08.13","4","14","","","","","4","","","","",""
"","Ampara","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","4","14","0","0","0","0","4","0","0","0","0","0"
"","පළාත් ඵකතුල khfhz $l;Lj;njhif Province Total","","","46","139","0","0","0","0","45","1","2","0","0","0"
"","","Verugalachekulam","","4","14","","","","","4","","","","",""
"","ලව්නිය෈ල","","2019.08.07","","","","","","","","","","","",""
"","","","","2","4","","","","","2","","","","",""
"6","tTdpah","Vavuniya North","High Wind","","","","","","","","","","","",""
"","","","","1","4","","","","","1","","","","",""
"","Vavuniya","","2019.08.08","","","","","","","","","","","",""
"","","Vavuniya","","1","4","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","8","26","0","0","0","0","8","0","0","0","0","0"
"","මු඼තිව්","","","","","","","","","","","","","",""
"උතුරු ප඼෈ත","","Puthukkudiyiruppu","2019.08.07","1","7","","","","","1","","","","",""
"7","Ky;iyj;jPT","","High Wind","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","",""
"","Mulaitivu","","","","","","","","","","","","","",""
"Northen","","Maritimepattu","2019.08.13","1","4","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","2","11","0","0","0","0","2","0","0","0","0","0"
"","කිලිගනොච්චිය","","","","","","","","","","","","","",""
"","","Karachchi","2019.08.07/08","10","28","","","","","10","3","","","",""
"8","fpspnehr;rp","","High Wind","","","","","","","","","","","",""
"","","Kandawalai","2019.08.08","1","12","","","","","1","1","","","",""
"","Killinochchi","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","11","40","0","0","0","0","11","4","0","0","0","0"
"","පළාත් ඵකතුල khfhz $l;Lj;njhif Province Total","","","21","77","0","0","0","0","21","4","0","0","0","0"
"","","Wanathavilluwa","","56","218","","3","","","49","9","","","",""
"","","Anamaduwa","","9","29","","","","","9","","","","",""
"","","Arachchikattuwa","","5","19","","","","","5","","","","",""
"","","Kalpitiya","","9","25","","","","","7","8","1","","",""
"","","Nawagattegama","","11","31","","","","","9","2","","","",""
"","","Karuwalagaswewa","","15","46","","","","","12","3","","","",""
"","පුත්ත඼ම","Puttalam","","34","123","","","","","22","12","","","",""
"9","Gj;jsk","Mundalame","High wind
2019.08.07/08","4","17","","","","","4","","","","",""
"","Puttalam","Chilaw","","19","67","","","","","16","3","1","","",""
"","","Mahakumbukkadawala","","11","42","","","","","7","5","","","",""
"","","Dankotuwa","","2","10","","","","","2","","","","",""
"","","Pallama","","2","8","","","","","2","","","","",""
"","","Mahawewa","","16","68","","","","","16","","","","",""
"","","Madampe","","1","4","","","","","1","","","","",""
"","","Naththandiya","","4","18","","","","","4","","","","",""
"","දිස්ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","","198","725","0","3","0","0","165","42","2","0","0","0"
"ලයඹ ප඼෈ත","","Polpithigama","","63","186","","1","","","63","2","1","","",""
"tlNky;","","","","","","","","","","","","","","",""
"","","Mahawa","","92","271","","","","","77","15","","","",""
"khfhzk;","","","","","","","","","","","","","","",""
"North Western","","Nikawaratiya","","55","188","","","","","45","11","","","",""
"","","","2019.08.07","","","","","","","","","","","",""
"","","Ibbagamuwa","","5","22","","","","","5","","","","",""
"","","Ambanpola","","5","19","","1","","","4","","1","","",""
"","","Rasnayakapura","","17","49","","","","","17","2","","","",""
"","කුරුණ්ග඼","","","","","","","","","","","","","",""
"10","FUdhfy;","Kurunegala","High wind","7","25","","","","","7","","","","",""
"","","","2019.08.08","","","","","","","","","","","",""
"","Kurunegala","","","","","","","","","","","","","",""
"","","Bamunukotuwa","","1","1","","","","","1","","","","",""
