"","ප්‍රධාන්‍  න්‍ගර සදහා කාලගුණ අන්‍ාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසප්ක්ෂ ආර්රතාවය(%)",""
"න්‍ගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","34","25","90","50","ප්‍රධාන වශහයන් වැසි රහිත"
"මඩකලපුව","36","26","80","45","ප්‍රධාන වශහයන් වැසි රහිත"
"හකාළඹ","31","27","85","75","වැසි ස්වල්පයක්"
"ගාල්ල","30","27","90","80","සිහින් වැසි වාර කිහිපයක්"
"යාපනය","32","27","90","75","ප්‍රධාන වශහයන් වැසි රහිත"
"ම නුවර","29","22","90","65","ප්‍රධාන වශහයන් වැසි රහිත"
"නුවරඑළිය","18","14","95","70","ප්‍රධාන වශහයන් වැසි රහිත"
"රත්නපුරය","33","24","95","75","වැසි ස්වල්පයක්"
"ිකුණාමලය","36","27","80","45","ප්‍රධාන වශහයන් වැසි රහිත"
"මන්නාරම","32","28","85","65","ප්‍රධාන වශහයන් වැසි රහිත"
