"","ත්‍රීකුණොමලය","","","","","","","","","","","","","",""
"6
 ැනග හිර පලොත","Gomarankadawala
jp.kiy","High wind","2024.06.24","1","2","","","","","1","","","","",""
"fpof;F","Trincomalee","","","","","","","","","","","","","",""
"Eastern","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1","2","0","0","0","0","1","0","0","0","0","0"
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","1","2","0","0","0","0","1","0","0","0","0","0"
"","Beruwala","High wind","2024.06.24","5","18","","","","","2","","","","",""
"","Bandaragama","High wind","2024.06.24","8","27","","","","","2","","","","",""
"","කළුතර  fSj;Jiw","","","","","","","","","","","","","",""
"7","","","","","","","","","","","","","","",""
"","Kalutara","","","","","","","","","","","","","",""
"","Walallavita","High wind","2024.06.25","2","7","","","","","2","","","","",""
"Western","Ingiriya","High wind","2024.06.26","2","9","","","","","2","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","17","61","0","0","0","0","8","0","0","0","0","0"
"බස්ත්‍ර ොහිර පලොත","","","","","","","","","","","","","","",""
"","ගම්පහ","","","","","","","","","","","","","",""
"8","Katana
fk;g`h","High wind","2024.06.24","34","142","","","","","34","","","","",""
"","Gampaha","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","34","142","0","0","0","0","34","0","0","0","0","0"
