"","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","2
8","2","0","0","0","2","0","0","0
0","0",""
"","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","2
8","2","0","0","0","2","0","0","0
0","0",""
"","ගොල්ල","","","","","","","","","","","","",""
"","Ambalangoda","Tree fallen","2025.03.14","1
1","","","","","1","","","","",""
"","3
","","","","","","","","","","","","",""
"දකුනු පලොත/njd;","Bope poddala","Drowning","2025.03.14","","2","","","","","","","","",""
"","Galle","","","","","","","","","","","","",""
"khfhzk;/ Southern","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","1
1","2","0","0","0","1","0","0","0
0","0",""
"","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","1
1","2","0","0","0","1","0","0","0
0","0",""
"","කළුතර","","","","","","","","","","","","",""
"","4
Kalutara
fSj;Jiw","Tree fallen","2025.03.15","3
16","","","","","","1","","","",""
"බස්නොහිර පලොත","","","","","","","","","","","","","",""
"","Kalutara","","","","","","","","","","","","",""
"Western","","","","","","","","","","","","","",""
"Nky; khfhzk","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","3
16","0","0","0","0","0","1","0","0
0","0",""
"","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","3
16","0","0","0","0","0","1","0","0
0","0",""
"","Yatiyantota","","","2
6","","","","","2","","","","",""
"","කෑගල්ල","","2025.03.12","","","","","","","","","","",""
"","5
Nffhiy      
Galigamuwa","Tree fallen","","2
7","","","","","2","","","","",""
"සබරගමුෙ පලොත","","","","","","","","","","","","","",""
"","Kegalle","","","","","","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","",""
"","Mawanella","","2025.03.13","1
2","","","","","1","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","5
15","0","0","0","0","5","0","0","0
0","0",""
"","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","5
15","0","0","0","0","5","0","0","0
0","0",""
"","ම ොනරොගල","","","","","","","","","","","","",""
"","6
Siyabalanduwa
nkhdwhfiy","Elephant attack","2025.03.13","1","1","","","","","","","","",""
"ඌෙ","","","","","","","","","","","","","",""
"Cth khfhzk;","Moneragala","","","","","","","","","","","","",""
"Uva","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","1
0","1","0","0","0","0","0","0","0
0","0",""
