"","","","","","","","Page 2","","","","","","","","","","Situation Report on 2019.11.05 at 1800 hrs.xlsx"
"","","හම්බනනතොට","","","","","","","","","","","","","","",""
"","4","ghe;Njhl;il","Beleatta","High Wind","2020.11.23","1","2","","","","","1","","","","",""
"දකුනු පලොත   njd;","","","","","","","","","","","","","","","","",""
"","","Hambantota","","","","","","","","","","","","","","",""
"khfhzk;","","","","","","","","","","","","","","","","",""
"Southern","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","1","2","0","0","0","0","1","0","0","0","0","0"
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","1","2","0","0","0","0","1","0","0","0","0","0"
"","","නුවරඑලිය","Walapane","Rock Fallen","2020.11.16","14","47","","","","","","","","1","8","29 Navakaarama Temple"
"","5","Etnuypah","","","","","","","","","","","","","","",""
"","","Nuwara Eliya","Ambagamuwa","Fire","2020.11.27","13","42","","","","12","","","","1","13","42 Niwuweligama Factory"
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","27","89","0","0","0","12","0","0","0","2","21","71"
"","","","","","2020.11.23","1","5","","","","","1","","","","",""
"","","","Minipe","","","","","","","","","","","","","",""
"","","","","","2020.1125/21","2","5","","","","","2","","","","",""
"","","","","","2020.11.22","1","6","","","","","1","","","1","1","6"
"මධ්‍යම පලොත","","","Udunuwara","","","","","","","","","","","","","",""
"","","","","","2020.11.11/17","2","6","","","","","2","","","","",""
"kj;jpa khfhzk;","","මහනුවර","","","","","","","","","","","","","","",""
"Central","6","fz;b","Ganga Ihala Korale","High Wind","2020.11.24","1","5","","","","","1","","","","",""
"","","Kandy","","","","","","","","","","","","","","",""
"","","","Hatharaliyedda","","2020.11.24","1","5","","","","","1","","","","",""
"","","","","","2020.11.19","4","15","","","","","4","","","","",""
"","","","Deltota","","","","","","","","","","","","","",""
"","","","","","2020.11.24","1","5","","","","","1","","","","",""
"","","","Akurana","","2020.11.22","1","3","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","14","55","0","0","0","0","14","0","0","1","1","6"
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","41","144","0","0","0","12","14","0","0","3","22","77"
"","","","Haputale","Landslide Risk","2020.11.19","44","174","","","","","","","","1","44","174 Galkanda Tamil Vidyalaya"
"","","බදුල්ල","","","","","","","","","","","","","","",""
"","7","gJs;is","Haaliela","High wind","2020.11.21","1","1","","","","","1","","","","",""
"ඌව","","","","","","","","","","","","","","","","",""
"","","Badulla","","","","","","","","","","","","","","",""
"Cth khfhzk","","","Meegahakiula","High wind","2020.11.22","2","11","","","","","2","","","","",""
"Uva","","","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","47","186","0","0","0","0","3","0","0","1","44","174"
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","47","186","0","0","0","0","3","0","0","1","44","174"
"","","නපොනලොන රුව","Thamankaduwa","","2020.11.23","1","3","","","","","1","","","","",""
"උතුරුමැද පලොත","8","nghyd;dWit","","High wind","","","","","","","","","","","","",""
"tlkj;jpa","","Polonnaruwa","Lankapura","","2020.11.27","15","41","","","","","15","","","","",""
"khfhzk;     North","","","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","16","44","0","0","0","0","16","0","0","0","0","0"
"Central","","","","","","","","","","","","","","","","",""
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","16","44","0","0","0","0","16","0","0","0","0","0"
"","","මඩකලපුව","","","","","","","","","","","","","","",""
"","9","kl;lf;fsg;G","Manmunaipattu","High Wind","2020.11.25","8","28","","","","","8","","1","","",""
"","","Batticaloa","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","8","28","0","0","0","0","8","0","1","0","0","0"
"","","","Kanthale","","2020.11.25","1","4","","","","","1","","","","",""
"","","","Seruwila","","2020.11.26","1","1","","","","","1","","","","",""
"","","","","","2020.11.22","1","5","","2","","","","","","","",""
"ැනෙ හිර පලොත","","","","","","","","","","","","","","","","","01 Person died due to Boat"
"","","","Town & Gravets","","2020.11.25","1","5","1","","","","","","","","",""
"fpof;F","","ත්‍රීකුණොමලය","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","capsize"
"Eastern","10","jp.kiy","","High Wind","","","","","","","","","","","","",""
"","","","","","2020.11.27","1","4","","1","","","1","","","","",""
"","","Trincomalee","","","","","","","","","","","","","","",""
"","","","Kinniya","","","2","6","","","","","2","","","","",""
"","","","","","2020.11.23","","","","","","","","","","","",""
"","","","Morawewa","","","1","5","","","","","1","","","","",""
"","","","Thambalakakam","","2020.11.24","1","3","","","","","1","","","","",""
"","","","Kuchchaveli","","2020.11.28","1","5","","","","","1","","","","",""
"","","","Morawewa","","2020.11.27","1","4","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","11","42","1","3","0","0","9","0","0","0","0","0"
