"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","23","90","50","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","31","24","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","32","25","85","60","ප්‍රධාන වශයයන් වැසි රහිත"
"ගාල්ල","32","25","90","70","සවස 4.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"යාපනය","33","20","95","55","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","32","20","95","50","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","22","7","90","35","ප්‍රධාන වශයයන් වැසි රහිත"
"රත්නපුරය","36","24","95","40","සවස 4.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"ත්‍රිකුණාමලය","32","24","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","32","24","95","70","ප්‍රධාන වශයයන් වැසි රහිත"
