"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","33","20","90","50","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","30","22","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","32","24","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"ගාල්ල","32","24","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
"යාපනය","33","18","95","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","32","17","95","45","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","22","8","55","20","ප්‍රධාන වශයයන් වැසි රහිත"
"රත්නපුරය","36","22","95","50","ප්‍රධාන වශයයන් වැසි රහිත"
"ත්‍රිකුණාමලය","30","23","85","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","31","22","85","65","ප්‍රධාන වශයයන් වැසි රහිත"
