"","Niyagame","","","3","","","","","","2","","","","",""
"","Imaduwa","","","4","","","","","","3","","","","",""
"","ගාේල","","","","","","","","","","","","","",""
"","","High Wind","2019.03.18","","","","","","","","","","","",""
"6","fhyp","","","","","","","","","","","","","",""
"දකුනු පලාත","Akmeemana","","","20","80","1","","","","19","2","","","","Death due to lightning"
"","Galle","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","",""
"","Habaraduwa","","","8","35","","","","","8","1","","","",""
"Southern","","","","","","","","","","","","","","",""
"","Hikkaduwa","Drowning","2019.03.19","","","1","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","35","115","2","0","0","0","32","3","0","0","0","0"
