"","Weather Forecast for Main Cities","","","","24-Mar-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","24","90","65","A few showers"
"Batticaloa","32","25","90","80","Several spells of showers"
"Colombo","33","24","90","70","Showers or thundershowers after 2.00p.m"
"Galle","33","25","90","65","Showers or thundershowers after 2.00p.m"
"Jaffna","34","24","95","60","Mainly fair"
"Kandy","33","22","90","60","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","22","13","95","65","Several spells of showers"
"Ratnapura","34","25","95","60","Showers or thundershowers after 2.00p.m"
"Trincomalee","34","26","90","65","Several spells of showers"
"Mannar","34","25","95","70","Showers or thundershowers are likely after 2.00p.m"
