"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","34","26","85","55","ප්‍රධාන වශවයන් වැසි රහිත"
"මඩකලපුව","34","26","80","50","ප්‍රධාන වශවයන් වැසි රහිත"
"වකාළඹ","31","27","85","75","විටින් විට වැසි"
"ගාල්ල","28","26","90","80","විටින් විට වැසි"
"යාපනය","33","24","85","70","ප්‍රධාන වශවයන් වැසි රහිත"
"මහනුවර","29","22","85","65","විටින් විට වැසි"
"නුවරඑළිය","19","14","90","85","විටින් විට වැසි"
"රත්නපුරය","32","24","95","70","විටින් විට වැසි"
"ිකුණාමලය","36","26","80","45","ප්‍රධාන වශවයන් වැසි රහිත"
