"","ප්‍රධාන  න ර ස්දහා කාලගුණ අනාවැකිය","","","","2023-08-03"
"","උෂතණත්වය(ගස්. අංශක)","","ස්ාගේක්ෂ ආර්ද්‍රතාවය(%)","",""
"න රය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","25","85","50","ප්‍රධාන වශකයේ වැසි රහිත"
"මඩකලපුව","35","26","80","50","ප්‍රධාන වශකයේ වැසි රහිත"
"කකාළඹ","30","27","85","75","වැසි ස්වල්පයක්"
"ගාල්ල","29","26","90","65","වැසි ස්වල්පයක්"
"යාපනය","32","27","85","60","ප්‍රධාන වශකයේ වැසි රහිත"
"මහනුවර","28","22","85","65","වැසි ස්වල්පයක්"
"නුවරඑළිය","21","13","90","70","ප්‍රධාන වශකයේ වැසි රහිත"
"රත්නපුරය","32","24","85","65","වැසි ස්වල්පයක්"
"ිකුණාමලය","36","26","80","50","ප්‍රධාන වශකයේ වැසි රහිත"
"මේනාරම","32","26","85","70","ප්‍රධාන වශකයේ වැසි රහිත"
