"කළුතර","","","","","","","","","","","","","",""
"5
fSj;Jiw","","","","","","","","","","","","","",""
"Bulathsinhala","High Wind","2024.05.20","1","3","","","","","1","","","","",""
"Kalutara","","","","","","","","","","","","","",""
"Ingiriya","High Wind","2024.05.20","2","3","","","","","2","","","","",""
"Agalawattha","High Wind","2024.05.19","2","7","","","","","2","","","","",""
"Walallawita","High Wind","2024.05.19","7","29","","","","","7","","","","",""
"Millaniya","High Wind","2024.05.20","39","161","","","","","3","","","1","7","27 Roman Catholic Church"
"Dodangoda","High Wind","2024.05.20","10","36","","","","","10","","","","",""
"Panadura","High Wind","2024.05.21","7","29","","","","","10","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","125","478","0","0","0","0","92","0","0","1","7","27"
"Western","","","","","","","","","","","","","",""
"Kelaniya
Nky; khfhzk;","Flood","2024.05.21","700","3214","","","","","1","","","","",""
"බස් ොහිර පලොත","","","","","","","","","","","","","",""
"Biyagama","Heavy Rain / Wind","2024.05.17","13","56","","","","","8","","","","",""
"Mahara","Heavy Rain / Lightning","2024.05.18","134","504","","","","","25","","","","",""
"Negombo
ගම්පහ","Flash Flood","2024.05.20","52","252","","","","","7","","","","",""
"6","","","","","","","","","","","","","",""
"fk;g`h Gampaha
Ja-Ela","Flash Flood","2024.05.20","51","218","","","","","4","","","","",""
"Atthanagalla","Tree fallan","2024.05.20","10","45","","","","","10","","","","",""
"Wattala","Flood","2024.05.20","3997","17117","","","","","7","","","","",""
"Gampaha","Highwind","2024.05.20","8","29","","","","","8","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","4965","21435","0","0","0","0","70","0","0","0","0","0"
"නකොළඹ","","","","","","","","","","","","","",""
"7
Thimbirigasyaya","Flash Flood","2024.05.20","347","1491","","","","","","","","1","9","52 Wanathamulla"
"","","","","","","","","","","","","","","Community Hall"
"nfhOk;G Colombo","","","","","","","","","","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","347","1491","0","0","0","0","0","0","0","1","9","52"
"පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","5437","23404","0","0","0","0","162","0","0","2","16","79"
"Hikkaduwa","High Wind","2024.05.18","2","6","","","","","2","","","","",""
"Niyagama","High Wind","2024.05.18","1","3","","","","","1","","","","",""
"Ambalangoda","Heavy Rain","2024.05.18","1","4","","","","","1","","","","",""
"Gonupinuwela","High Wind/Tree fallan","2024.05.18","4","16","","","","","4","","","","",""
"Kadawathsathara","Flash Flood","2024.05.18","7","29","","","","","7","","","","",""
"Thawalama","Tree fallan","2024.05.19","2","4","","","","","2","","","","",""
"Elpitiya","Tree fallan","2024.05.19","6","24","","","","","6","","","","",""
"ගොල්ල","","","","","","","","","","","","","",""
"Habaraduwa","Tree fallan","2024.05.20","6","21","","","","","6","","","","",""
"fhyp           
8","","","","","","","","","","","","","",""
"Imaduwa","Tree fallan","2024.05.19","2","5","1","","","","2","","","","",""
"Galle","","","","","","","","","","","","","",""
"Weliitiya Divithura","Cutting faliture","2024.05.20","3","6","","","","","3","","","","",""
"Waduraba","Tree fallan","2024.05.19","1","5","","","","","1","","","","",""
"Madampagama","Tree fallan","2024.05.20","2","7","","","","","2","","","","",""
"Karandeniya","Tree fallan","2024.05.19-20","10","42","","","","","10","","","","",""
"Yakkalamulla","Tree fallan","2024.05.19","3","11","","","","","3","","","","",""
"Rathgama","Tree fallan","2024.05.20","3","12","","","","","3","","","","",""
"Nagoda","Tree fallan","2024.05.20","8","38","","","","","7","","","","",""
"Balapiatiya","Tree fallan","2024.05.19","4","13","","","","","4","","","","",""
"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","65","246","1","0","0","0","64","0","0","0","0","0"
