"උතුරු පලාත","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","",""
"Northen","","","","","","","","","","","","",""
"Kopay
යාපනය","","1","3","","","","","1","","","","",""
"5
High Wind","","","","","","","","","","","","",""
"aho;g;ghzk; Jaffna
Nallur","2022.05.18","1","2","1","","","","","","","","",""
"Karainagar","","1","5","","","","","1","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","4","11","1","0","0","0","3","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","4","11","1","0","0","0","3","0","0","0","0","0"
"හම්බනවතාට","2022.05.13","1","5","","","","","1","","","","",""
"6
Thissamaharamaya
High Wind
`k;ghe;Njhl;il","2022.05.15","1","2","","","","","1","","","","",""
"දකුනු පලාත","","","","","","","","","","","","",""
"Hambantota","2022.05.18","3","20","","","","","3","","","","",""
"njd; khfhzk;","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total
Southern","","5","27","0","0","0","0","5","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","5","27","0","0","0","0","5","0","0","0","0","0"
"Wennappuwa
Lightning","","3","11","","","","","3","","","","",""
"පුත්තලම    Gj;jsk;","2022.05.17","","","","","","","","","","","",""
"වයඹ පලාත 
7
Karuwalagaswewa","","2","4","","","","","2","","","","",""
"Puttalam
High Wind","","","","","","","","","","","","",""
"tlNky;","","","","","","","","","","","","",""
"Naththandiya","2022.05.14","1","3","","","","","3","","","","",""
"khfhzk;","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","6","18","0","0","0","0","8","0","0","0","0","0"
"North Western","","","","","","","","","","","","",""
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","6","18","0","0","0","0","8","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","2256","8917","1","2","0","1","370","21","0","0","0","0"
