"","ප්‍රධාන්‍  න්‍ගර සදහා කාලගුණ අන්‍ාවැකිය","","","",""
"","","උෂ්ණත්වය(පස. අංශක)","","සාපේක්ෂ ආර්ද්‍රතාවය(%)",""
"න්‍ගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","32","22","95","55","ප්‍රධාන වශහයන් වැසි රහිත"
"මඩකලපුව","31","23","90","70","ප්‍රධාන වශහයන් වැසි රහිත"
"හකාළඹ","33","23","85","50","ප්‍රධාන වශහයන් වැසි රහිත"
"ොල්ල","31","24","85","60","ප්‍රධාන වශහයන් වැසි රහිත"
"යාපනය","30","21","85","65","ප්‍රධාන වශහයන් වැසි රහිත"
"ම නුවර","30","20","90","55","ප්‍රධාන වශහයන් වැසි රහිත"
"නුවරඑළිය","21","12","90","50","ප්‍රධාන වශහයන් වැසි රහිත"
"රත්තනපුරය","35","19","90","45","ප්‍රධාන වශහයන් වැසි රහිත"
"ිකුණාමලය","30","25","85","65","ප්‍රධාන වශහයන් වැසි රහිත"
"මන්නාරම","31","26","85","60","ප්‍රධාන වශහයන් වැසි රහිත"
