"","ත්‍රීකුණාමලය","","","","","","","","","","","","","","",""
"","","Thampalagamuwa","High Wind","2023.12.26","8","31","","","","","8","","3","","",""
"","4
jp.kiy","","","","","","","","","","","","","","",""
"නැවගනහිර පලාත","","","","","","","","","","","","","","","",""
"","Trincomalee","Seruwila","Lightning","2023.12.26","2","6","","","","","","1","1","","",""
"fpof;F","","","","","","","","","","","","","","","",""
"Eastern","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","10","37","0","0","0","0","8","1","4","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","10","37","0","0","0","0","8","1","4","0","0","0"
"","කුරුනෑගල/FUdhf","Mallawapitiya","High Wind","2023.12.26","1","2","","","","","1","","","","",""
"වයඹ","5","","","","","","","","","","","","","","",""
"","y;/ Kurunegala","Bamunukotuwa","Heavy Rain","2023.12.27","2","5","","","","","2","","","","",""
"පලාත/tlNky;","","","","","","","","","","","","","","","",""
"khfhzk;/ North","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","3","7","0","0","0","0","3","0","0","0","0","0"
