"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","දිනය :     2024-02-21",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","33","23","90","50","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","31","26","90","70","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","33","24","85","50","ප්‍රධාන වශයයන් වැසි රහිත"
"","","","","","සවස 2.00න් පසුව වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"ගාල්ල","34","25","85","70",""
"","","","","","ැක"
"යාපනය","32","24","85","65","ප්‍රධාන වශයයන් වැසි රහිත"
"ම නුවර","32","21","85","50","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","21","9","75","45","ප්‍රධාන වශයයන් වැසි රහිත"
"","","","","","සවස 2.00න් පසුව වැසි ය ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"රත්නපුරය","35","23","95","45",""
"","","","","","ැක"
"ත්‍රිකුණාමලය","32","24","80","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","33","24","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
