"Point Petro","2023.02.01","2","5","","","","","","1","","","",""
"යාපනය","","","","","","","","","","","","",""
"Karaveddy","2023.02.02
Heavy Rain & High","2","5","","","","","2","","","","",""
"6
aho;g;ghzk;","","","","","","","","","","","","",""
"wind
Chankani","2023.02.02","1","7","","","","","","1","","","",""
"Jaffna","","","","","","","","","","","","",""
"Chavakachcheri","2023.02.01","1","1","","","","","1","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","6","18","0","0","0","0","3","2","0","0","0","0"
"කිලිගනාච්චිය","","","","","","","","","","","","",""
"උතුරු පලාත","","","","","","","","","","","","",""
"7
Kandawalai
Rain
fpspnehr;rp","2023.02.02","5","12","","","","","2","","","","",""
"tl khfhzk;","","","","","","","","","","","","",""
"Killinochchi","","","","","","","","","","","","",""
"Northen","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","5","12","0","0","0","0","2","0","0","0","0","0"
"මුලතිව්        
Puthukudiyiruppu","2023.02.02","3","10","","","","","3","","","","",""
"8
Ky;iyj;jPT","High Wind & Rain","","","","","","","","","","","",""
"Mulaitivu
Thunukkai","2023.02.02","12","46","","","","","12","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","15","56","0","0","0","0","15","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","26","86","0","0","0","0","20","2","0","0","0","0"
"හම්බන්ගතාට","","","","","","","","","","","","",""
"9
Beliaththa
High Wind
`k;ghe;Njhl;il","2023.01.31","1","1","","","","","1","","","","",""
"දකුනු පලාත","","","","","","","","","","","","",""
"Hambantota","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","",""
"Southern
දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","","","","","","","","","",""
"","","1","1","0","0","0","0","1","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","1","1","0","0","0","0","1","0","0","0","0","0"
"ගකාළඹ","","","","","","","","","","","","",""
"10
Kesbewa
Tree Fallen
nfhOk;G    
Western","2023.02.01","1","5","","","","","1","","","","",""
"Colombo","","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","",""
"බස්ත්‍රනාහිර පලාත","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","1","5","0","0","0","0","1","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","1","5","0","0","0","0","1","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","168","578","0","2","0","0","157","13","1","0","0","0"
