"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","33","25","90","55","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මඩකලපුව","34","26","80","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"හකාළඹ","31","25","90","75","වැසි වාර කිහිපයක්"
"ගාල්ල","29","25","90","80","වැසි වාර කිහිපයක්"
"යාපනය","33","28","85","65","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මහනුවර","28","23","95","70","වැසි වාර කිහිපයක්"
"නුවරඑළිය","17","14","95","90","වැසි වාර කිහිපයක්"
"රත්නපුරය","30","23","95","75","වැසි වාර කිහිපයක්"
"ිකුණාමලය","34","25","80","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
