"","","","","","","","","නිවාස්ත්‍ හානි","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","බලපෑමට ලක්වු","","","","Nrjkile;j","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","Administrative purview","","","ghjpf;fg;gl;l    Affected","","","","tPLfs; Houses","Other Damages","","miktplk; Safe Location",""
"","","","","","","තුවාලවු","අතුරුදහ","Damaged","","","",""
"","","","ආරම්භක දිනය","","","පුද්ගලයින්","න්වූ","","","","",""
"","","","mdu;j;jk;","","මිය යෑම්","","පුද්ගලයින්","","","","",""
"","","ආපදාව","","","","","","","","","",""
"පළාත khfhzk;","","","","","kuzq;f","fhakil","fhzhky;","","කුඩා හා මධය","","","ලවනත් කරුණු                 NtW"
"#","","mdHj;jk","Muk;gpj;j jpfjp","","","","","","","","",""
"","","","","","s;","e;NjhH","NghNdhH","","පරිමාණ වයාපාරික","ඉතා වැදගත් යටිතල","ආරක්ිත","Fwpg;Gf;fs; Remarks"
"Province","","","","","","","","","","","",""
"","","Disaster","Date of","","Deaths","","","","පහසුකම් වලට වූ 
ස්ත්‍
රථාන சிறிய,","","ස්ත්‍
රථාන  
පවුේ",""
"","","","","","","","","පූර්ණ","","","",""
"","ප්‍රා.ලේ. ලකා","","commenced","පවුේ ස්ත්‍ංඛ්‍යාව 
පුද්ගලයින්","","Injured","Missing","අර්ධ හානි","நடுத்தர,","හානි mbg;gilf;","ස්ත්‍ංඛ්‍යාව 
පුද්ගලයින් 
ස්ත්‍ංඛ්‍යාව",""
"","දිස්ත්‍රික්කය","","","","","","","හානි","","","",""
"","","","","","","People","People","","நிறுவனங்களின்","","",""
"","gpuNjr nra.gp     DS","","","FLk;gq;fs; 
egHfs;","","","","gFjpasT","","fl;likg;Gf;fs;","vz;zpf;i
egHfs; 
FLk;gq;f",""
"","மாவட்டம் District","","","","","","","KOik","","","",""
"","","","","Families
People","","","","Partially","சேதங்கள்; Small, 
Damages to","","s; 
Persons
f   No.",""
"","Division","","","","","","","Fully","","","",""
"","","","","","","","","","Medium, 
critical","","Families
of Safety",""
"","","","","","","","","","Enterprises 
Infrastructure","","Locations",""
"","","","","","","","","","Damages","","",""
"","","Heavy Rain & Cutting","","","","","","","","","",""
"","Matale","","2022.12.25","81
315","","","","","","","",""
"","","Faliure","","","","","","","","","",""
"","Ukuwela","Landslide Risk","2022.12.25","36
151","","","","7","","","",""
"","Galewela","Cutting Faliure","2022.12.25","5
21","","","","5","","","",""
"","Dambulla","Heavy Rain","2022.12.25","1
5","","","","1","","","",""
"","මාතලේ","","","","","","","","","","",""
"1","khj;jis    
Yatawatta","Cutting Faliure","2022.12.25","13
57","","","","1","","","",""
"","Matale","","","","","","","","","","",""
"","","Heavy Rain & Cutting","","","","","","","","","",""
"","Rattota","","2022.12.25","5
14","","","","1","","","",""
"","","Faliure","","","","","","","","","",""
"","","Heavy Rain & Cutting","","","","","","","","","",""
"","Abangangakoralaya","","2022.12.25","11
46","","","","1","","","",""
"","","Faliure","","","","","","","","","",""
"","Wilgamuwa","Lightning","2022.12.25","2
5","","","","2","","","",""
"","Na Ula","Cutting Faliure","2022.12.25","5
17","","","","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","159
631","0","0","0","0
18","0","0","0
0","0"
"kj;jpa","","","","","","","","","","","",""
"khfhzk;","Gangawatakorale","","","231
1016","","","","17","","","",""
"Central","","","","","","","","","","","",""
"","Harispaththuwa","","","3
16","","2","","3","","","",""
"","Poojapitiya","","","34
120","","","","27","","","",""
"","Doluwa","","","1
4","","","","1","","","",""
"","","Heavy Rain & Cutting","","","","","","","","","",""
"","නුවර","","2022.12.25","","","","","","","","",""
"","","Faliure","","","","","","","","","",""
"2","fz;b         
Thumpanae","","","2
8","","","","2","","","",""
"","Kandy","","","","","","","","","","",""
"","Udunuwara","","","9
35","","","","6","","","",""
"","Delthta","","","1
4","","","","1","","","",""
"","Pathahewanheta","","","8
34","","","","4","","","",""
"","Akurana","Cutting Faliure","2022.12.25","33
130","2","3","","1
35","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","322
1367","2","5","0","1
96","0","0","0
0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","481
1998","2","5","0","1
114","0","0","0
0","0"
"","අම්පාර     
Uhana","","2022.12.22-23","3
7","","","","3","","","",""
"3","mk;ghiw","High Wind & Rain","","","","","","","","","",""
"","Padiyathalawa
Ampara","","2022.12.25","1
4","","","","1","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","4
11","0","0","0","0
4","0","0","0
0","0"
"නැලෙනහිර පලාත","Manmunai North","Lightning","2022.12.25","14
52","","","","2","","","",""
"fpof;F","මඩකලපුව","","","","","","","","","","",""
"","Porativu Pattu","High Wind","2022.12.25","2
5","","","","2","","","",""
"4
Eastern","kl;lf;fsg;G","","","","","","","","","","",""
"","Eravur pattu","Lightning / Flood","2022.12.25","1
2","","","","","","","",""
"","Batticaloa","","","","","","","","","","",""
"","Manmunai Pattu","Lightning","2022.12.25","2
7","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","19
66","0","0","0","0
4","0","0","0
0","0"
