"","Weather Forecast for Main Cities","","","",""
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","33","23","90","60","Showers or thundershowers are likely after 2.00p.m"
"Batticaloa","29","24","85","75","A few showers"
"Colombo","31","24","90","60","Mainly fair"
"Galle","30","25","90","70","Mainly fair"
"Jaffna","32","24","90","75","A few showers"
"Kandy","30","19","95","55","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","22","12","85","55","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","33","22","95","55","Mainly fair"
"Trincomalee","30","24","90","60","A few showers"
"Mannar","31","24","95","75","Several spells of showers"
