"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","දිනය :     2024-06-15",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","34","26","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","34","27","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","31","28","85","75","සිහින් වැසි වාර කිහිපයක්"
"ගාල්ල","30","27","90","80","වැසි වාර කිහිපයක්"
"යාපනය","32","28","90","80","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","29","22","90","75","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","21","14","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"රත්නපුරය","32","25","95","70","වැසි වාර කිහිපයක්"
"ත්‍රිකුණාමලය","35","26","85","55","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","31","29","85","75","ප්‍රධාන වශයයන් වැසි රහිත"
