"","","Lunugamvehera","","2023.08.01","1458","6350","","","","","","","","","",""
"","හම්බන්ගතාට","","Drinking water scarcity","","","","","","","","","","","","",""
"","","Thissamaharama","","2023.08.02","1154","4759","","","","","","","","","",""
"","14
`k;ghe;Njhl;il","","due to prevailing dry","","","","","","","","","","","","",""
"දකුනු පලාත","","Katuwana","","2023.08.01","1200","5101","","","","","","","","","",""
"","Hambantota","","weather condition","","","","","","","","","","","","",""
"njd; khfhzk;","","Weeraketiya","","2023.08.02","55","1162","","","","","","","","","",""
"Southern","","","","","","","","","","","","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","3867","17372","0","0","0","0","0","0","0","0","0","0"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","3867","17372","0","0","0","0","0","0","0","0","0","0"
"","ෙම්පහ","","Drinking water scarcity","","","","","","","","","","","","",""
"","fk;g`h    
15","Divulapitiya","due to prevailing dry","2023.08.10","1267","3949","","","","","","","","","",""
"Western","","","","","","","","","","","","","","","",""
"","Gampaha","","weather condition","","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","","","",""
"බසරනාහිර පලාත","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1267","3949","0","0","0","0","0","0","0","0","0","0"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","1267","3949","0","0","0","0","0","0","0","0","0","0"
"","","Dambulla","","2023.08.07","13","35","","","","","","","","","",""
"","","Galewela","","2023.08.14","250","1180","","","","","","","","","",""
"","මාතගල්","","Drinking water scarcity","","","","","","","","","","","","",""
"","","Naula","","2023.08.14","613","1815","","","","","","","","","",""
"","khj;jis   
17","","due to prevailing dry","","","","","","","","","","","","",""
"","","Wilgamuwa","","2023.08.22","4835","16842","","","","","","","","","",""
"","Matale","","weather condition","","","","","","","","","","","","",""
"","","Yatawatta","","2023.08.14","615","1895","","","","","","","","","",""
"මධ්‍යම පලාත","","Ukuwela","","2023.08.22","41","163","","","","","","","","","",""
"kj;jpa khfhzk","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","6367","21930","0","0","0","0","0","0","0","0","0","0"
"Central","","","","","","","","","","","","","","","",""
"","","Akurana","Drinking water scarcity","2023.08.25","104","419","","","","","","","","","",""
"","18 නුවර fz;b Kandy","","due to prevailing dry","","","","","","","","","","","","",""
"","","Deltota","weather condition","2023.08.23","3226","10346","","","","","","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","3330","10765","0","0","0","0","0","0","0","0","0","0"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","9697","32695","0","0","0","0","0","0","0","0","0","0"
"","ගපාගලාන්නරුව","","Drinking water scarcity","","","","","","","","","","","","",""
"උතුරුමැද","nghyd;dWit 
19","Dimbulagala","due to prevailing dry","2023.08.18","35","150","0","0","0","0","0","0","0","0","0","0"
"පලාත/tlkj;jpa","Polonnaruwa","","weather condition","","","","","","","","","","","","",""
"khfhzk;/ North","","","","","","","","","","","","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","35","150","0","0","0","0","0","0","0","0","0","0"
