"මාතලල්","","","","","","","","","","","","",""
"6
Pallepola
Drought
khj;jis","2019.03.11","36","110","","","","","","","","","",""
"Matale","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","36","110","0","0","0","0","0","0","0","0","0","0"
"මධයම පලාත","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","",""
"Delthota
නුවර","2019.03.17","125","622","","","","","","","","","",""
"Central
7
Drought
fz;b","","","","","","","","","","","","",""
"Kandy
Meda Dumbara","2019.03.21","405","1630","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","530","2252","0","0","0","0","0","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","566","2362","0","0","0","0","0","0","0","0","0","0"
"බදුල්ල","","","","","","","","","","","","",""
"gJs;is   
8
Haldamulla
Landslide","2019.03.28","13","30","","","","","8","","","","",""
"ඌව","","","","","","","","","","","","",""
"Badulla
Cth khfhzk;","","","","","","","","","","","","",""
"Uva","","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","13","30","0","0","0","0","8","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","13","30","0","0","0","0","8","0","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","15829","56105","0","0","0","0","21","0","0","2","13","58"
