"","Weather Forecast for Main Cities","","","","21-Mar-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","25","95","60","Showers or thundershowers after 2.00p.m"
"Batticaloa","30","25","95","70","Several spells of light showers"
"Colombo","32","25","90","60","Showers or thundershowers after 2.00p.m"
"Galle","32","26","90","65","Showers or thundershowers after 2.00p.m"
"Jaffna","32","24","95","60","A few showers"
"Kandy","33","22","95","60","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","21","9","95","60","Showers or thundershowers after 2.00p.m"
"Ratnapura","36","23","95","60","Showers or thundershowers after 2.00p.m"
"Trincomalee","31","25","95","65","Several spells of light showers"
"Mannar","33","25","90","60","Showers or thundershowers after 2.00p.m"
