"Eastern","","","","","","","","","","","","","",""
"Ampara","","2024.11.26","609","2247","1","3","","","8","","","","",""
"Navanthanveli","","2024.11.26","401","1560","","","","","8","","","","",""
"Uhana","","2024.11.26","499","1778","","","","5","32","","","","",""
"Kalmunai","","2024.11.26","6112","20262","","","","61","396","","","","",""
"Kalmunai North","","2024.11.26","696","2206","1","","","","4","","","","",""
"Samanthurai","","2024.11.26","1289","4314","7","","","","72","","","","",""
"Addalachchenai","","2024.11.26","10338","35642","","","","","3","","","","",""
"Akkaraipattu","","2024.11.26","8021","30749","","","","","","","","","",""
"Alayadivembu","","2024.11.26","5330","16830","","","","","3","","","","",""
"අම්පාර","","","","","","","","","","","","","",""
"Dehiattakandiya","","2024.11.26","113","438","","","","","","","","","",""
"15
mk;ghiw","Heavy Rain & Flood","","","","","","","","","","","","",""
"Irakkamam","","2024.11.26","56","173","","","","","3","","","","",""
"Ampara","","","","","","","","","","","","","",""
"Karativu","","2024.11.26","3227","9930","","","","","","","","","",""
"Lahugala","","2024.11.26","395","1156","","","","","1","","","","",""
"Nintavur","","2024.11.26","2778","8849","","","","","","","","","",""
"Samanthurai","","2024.11.27","3135","12425","1","","","","","","","","",""
"Pothuvil","","2024.11.26","3598","12816","1","","","","1","","","","",""
"Damana","","2024.11.26","97","340","","","","1","54","","","","",""
"Maha Oya","","2024.11.26","62","218","","","","","13","","","","",""
"Thirukkovil","","2024.11.26","38","85","","","","","2","","","","",""
"Padiyathalawa","","2024.11.26","23","74","","","","","23","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","46817","162092","11","3","0","67","623","0","0","0","0","0"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","75423","250317","12","4","0","68","820","27","9","2","83","220"
"Hikkaduwa","Tree Fallen","2024.11.25","1","4","","","","","1","","","","",""
"Niyagama","Tree Fallen","2024.11.24","2","5","","","","","2","","","","",""
"Bope poddala","Lanslide Risk","2024.11.25","1","3","","","","","1","","","","",""
"ගාේල","","","","","","","","","","","","","",""
"fhyp          
16
Elpitiya","Lightning","2024.11.26/27","3","7","","","","","3","","","","",""
"Galle","","","","","","","","","","","","","",""
"Imaduwa","Cutting Faliure","2024.11.23","2","6","","","","","2","","","","",""
"Welivitiya Divithura","Tree Fallen","2024.11.26","1","4","","","","","1","","","","",""
"nagoda","Cutting Faliure","2024.11.25","2","4","","","","","2","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","12","33","0","0","0","0","12","0","0","0","0","0"
"Akuressa","","2024.11.24 - 26","17","80","","","","","2","","","","",""
"Thihagoda","","2024.11.24 - 26","153","576","","","","","","","","","",""
"Malimbada","","2024.11.24 - 26","33","91","","","","1","1","","","","",""
"මාතර","","","","","","","","","","","","","",""
"17
khj;jiw         
Kamburupitiya","Flood / Wind","2024.11.24 - 26","6","27","","","","","","","","","",""
"දකුනු පලාත","","","","","","","","","","","","","",""
"Matara","","","","","","","","","","","","","",""
"Pasgoda","","2024.11.24 - 26","2","14","","","","","2","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","",""
"Southern
Mulatiyana","","2024.11.24 - 26","3","13","","","","1","3","","","","",""
"Welipitiya","","2024.11.24 - 26","5","16","","","","","5","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","219","817","0","0","0","2","13","0","0","0","0","0"
"Beliatta","Heavy Rain","2024.11.23","3","14","","","","","2","","1","","",""
"Hambanthota","Heavy Rain","2024.11.25","21","76","","","","","1","","","","",""
"Walasmulla","Heavy Rain","2024.11.28","12","48","","","","","12","","","","",""
"හම්බන්ලතාට","","","","","","","","","","","","","",""
"Katuwana","High Wind","2024.11.28","7","20","","","","","7","","","","",""
"18
`k;ghe;Njhl;il","","","","","","","","","","","","","",""
"Thangalla","High Wind","2024.11.28","4","16","","","","","4","","","","",""
"Hambantota","","","","","","","","","","","","","",""
"Okewela","Heavy Rain","2024.11.26","5","19","","","","","5","1","","","",""
"Weeraketiya","High Wind","2024.11.27","1","4","","","","","1","","","","",""
"Tissamaharamaya","High Wind","2024.11.27","1","4","","","","","1","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","54","201","0","0","0","0","33","1","1","0","0","0"
