"Western","","","","","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","","","",""
"බස්ත්‍රනාහිර පලාත","","","","","","","","","","","","","","","",""
"","","Kelaniya","","2023.10.01","950","4710","","","","","","","","","",""
"","","Gampaha","","2023.09.30","63","271","","","","","","","","","",""
"","","Katana","","2023.10.01","50","206","","","","","","","","","",""
"","ගම්පහ","","","","","","","","","","","","","","",""
"","","Attanagalla","Tree Fallen/Heavy","2023.10.01","21","84","","","","","3","","","1","18","74"
"3","fk;g`h","","","","","","","","","","","","","","",""
"","","","Rain/Flood","","","","","","","","","","","","",""
"","Gampaha","Dompe","","2023.09.30","20","73","","","","","","","","1","14","48"
"","","Wattala","","2023.10.01","850","3400","","","","","","","","1","5","25"
"","","Minuwangoda","","2023.09.30","4","17","","","","","4","","","","",""
"","","Biyagama","","2023.10.01","195","748","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","2153","9509","0","0","0","0","7","0","0","3","37","147"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","2654","11422","0","0","0","1","223","0","0","3","37","147"
"","","Akuressa","","","166","686","","","","","5","","","","",""
"","","Thihagoda","","","120","443","","","","","32","","","","",""
"","","Malimbada","","","34","235","","","","","3","","","","",""
"","","Devinuwara","","","13","48","","","","","2","","","","",""
"","","Weligama","","","56","252","","","","","4","","","","",""
"","","Kamburupitiya","","","172","705","","","","","4","","","","",""
"","","Athuraliya","","","143","472","","","","","4","","","","",""
"","මාතර","","","","","","","","","","","","","","",""
"","","Kirinda","","","3","13","","","","","3","","","","",""
"4","khj;jiw","","Flood","2023.09.28","","","","","","","","","","","",""
"දකුනු පලාත","","","","","","","","","","","","","","","",""
"","Matara","Pasgoda","","","7","25","","","","","7","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","",""
"","","Hakmana","","","3","8","","","","","3","","","","",""
"Southern","","","","","","","","","","","","","","","",""
"","","Matara","","","66","269","","","","","9","","","","",""
"","","Pitabeddara","","","5","21","","","","","5","","","","",""
"","","Mulatiyana","","","5","20","","","","","5","","","","",""
"","","Kotapola","","","6","34","","","","","4","","","","",""
"","","Dickwella","","","3","9","","","","","3","","","","",""
"","","Welipitiya","","","2","7","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","804","3247","0","0","0","0","95","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","804","3247","0","0","0","0","95","0","0","0","0","0"
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","3672","15496","0","0","0","1","376","5","0","3","37","147"
"","","","","","","","ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
