"","","Raththota","2019.12.20","10","38","","","","","10","","","","",""
"","","Naula","2019.12.20","17","67","","","","","9","","","","",""
"","","Ukuwela","2019.12.20","5","23","","","","","5","","","","",""
"","","Pallepola","2019.12.20","19","56","","","","1","6","","","1","12","32"
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","484","1605","0","0","0","1","289","3","0","3","25","86"
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total","","696","2359","0","0","0","4","377","3","0","19","210","645"
"","","Tissamaharamaya","","754","3012","","","","","1","","","","",""
"","හම්බනමතොට","Hambantota","","68","320","","","","","1","","","","",""
"දකුනු පලොත","`k;ghe;Njhl;il 
8","Flood
Lunugamwehera","2019.12.20","5","21","","","","","5","","","","",""
"njd; khfhzk;","Hambantota","Angunakolapelessa","","1","3","","","","","1","","","","",""
"Southern","","Sooriyawewa","","1","6","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","829","3362","0","0","0","0","9","0","0","0","0","0"
"","","පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total","","829","3362","0","0","0","0","9","0","0","0","0","0"
